time,24bspr2a_rcmsg_0052m,24bspr2a_s16_0001m
2024-08-08 01:00:00,253.23,289.643
2024-08-08 02:00:00,252.733,286.87
2024-08-08 03:00:00,252.378,284.592
2024-08-08 04:00:00,252.434,283.392
2024-08-08 05:00:00,252.573,283.168
2024-08-08 06:00:00,252.88,281.915
2024-08-08 07:00:00,253.19,283.375
2024-08-08 08:00:00,253.404,283.443
2024-08-08 09:00:00,253.535,283.784
2024-08-08 10:00:00,253.596,283.829
2024-08-08 11:00:00,253.422,283.175
2024-08-08 12:00:00,253.223,283.006
2024-08-08 13:00:00,252.811,283.458
2024-08-08 14:00:00,252.513,283.272
2024-08-08 15:00:00,252.438,283.044
2024-08-08 16:00:00,252.451,283.526
2024-08-08 17:00:00,252.77,283.385
2024-08-08 18:00:00,253.059,286.485
2024-08-08 19:00:00,253.102,288.708
2024-08-08 20:00:00,253.114,287.727
2024-08-08 21:00:00,253.176,287.933
2024-08-08 22:00:00,252.995,288.396
2024-08-08 23:00:00,252.563,288.562
2024-08-09 00:00:00,251.848,293.107
2024-08-09 01:00:00,251.304,290.606
2024-08-09 02:00:00,250.964,297.438
2024-08-09 03:00:00,250.828,295.053
2024-08-09 04:00:00,250.788,293.095
2024-08-09 05:00:00,250.995,285.655
2024-08-09 06:00:00,251.202,283.62
2024-08-09 07:00:00,251.33,283.133
2024-08-09 08:00:00,251.842,283.8
2024-08-09 09:00:00,251.772,284.174
2024-08-09 10:00:00,251.506,282.278
2024-08-09 11:00:00,251.318,281.996
2024-08-09 12:00:00,250.981,282.913
2024-08-09 13:00:00,250.932,283.381
2024-08-09 14:00:00,250.689,283.235
2024-08-09 15:00:00,250.357,282.603
2024-08-09 16:00:00,250.39,282.489
2024-08-09 17:00:00,250.504,282.618
2024-08-09 18:00:00,250.569,283.838
2024-08-09 19:00:00,250.792,284.495
2024-08-09 20:00:00,251.053,285.3
2024-08-09 21:00:00,251.232,286.588
2024-08-09 22:00:00,251.371,286.18
2024-08-09 23:00:00,251.359,285.904
2024-08-10 00:00:00,250.803,287.055
2024-08-10 01:00:00,250.223,284.814
2024-08-10 02:00:00,249.873,284.046
2024-08-10 03:00:00,249.875,281.855
2024-08-10 04:00:00,249.695,280.465
2024-08-10 05:00:00,249.837,279.27
2024-08-10 06:00:00,249.973,278.685
2024-08-10 07:00:00,250.113,278.077
2024-08-10 08:00:00,250.571,278.779
2024-08-10 09:00:00,250.847,278.247
2024-08-10 10:00:00,250.97,277.569
2024-08-10 11:00:00,250.132,275.733
2024-08-10 12:00:00,249.68,275.033
2024-08-10 13:00:00,249.733,274.56
2024-08-10 14:00:00,249.524,274.391
2024-08-10 15:00:00,249.277,274.511
2024-08-10 16:00:00,249.07,274.888
2024-08-10 17:00:00,248.915,275.943
2024-08-10 18:00:00,249.0,277.114
2024-08-10 19:00:00,249.159,278.629
2024-08-10 20:00:00,249.474,280.26
2024-08-10 21:00:00,249.666,281.506
2024-08-10 22:00:00,249.797,281.474
2024-08-10 23:00:00,249.834,281.668
2024-08-11 00:00:00,249.744,280.671
2024-08-11 01:00:00,249.509,279.317
2024-08-11 02:00:00,249.316,278.462
2024-08-11 03:00:00,249.24,278.921
2024-08-11 04:00:00,249.023,275.985
2024-08-11 05:00:00,249.102,275.534
2024-08-11 06:00:00,249.094,274.566
2024-08-11 07:00:00,249.395,274.051
2024-08-11 08:00:00,249.907,273.866
2024-08-11 09:00:00,250.113,273.356
2024-08-11 10:00:00,250.292,273.075
2024-08-11 11:00:00,250.225,272.898
2024-08-11 12:00:00,250.12,272.884
2024-08-11 13:00:00,250.048,272.823
2024-08-11 14:00:00,249.983,272.813
2024-08-11 15:00:00,249.713,272.734
2024-08-11 16:00:00,249.339,272.959
2024-08-11 17:00:00,249.087,274.454
2024-08-11 18:00:00,249.125,275.019
2024-08-11 19:00:00,248.894,275.601
2024-08-11 20:00:00,248.818,276.802
2024-08-11 21:00:00,248.685,282.272
2024-08-11 22:00:00,248.448,284.115
2024-08-11 23:00:00,248.457,279.416
2024-08-12 00:00:00,248.49,281.319
2024-08-12 01:00:00,248.57,279.891
2024-08-12 02:00:00,248.657,277.7
2024-08-12 03:00:00,248.626,277.234
2024-08-12 04:00:00,248.69,288.65
2024-08-12 05:00:00,248.618,281.732
2024-08-12 06:00:00,248.464,274.736
2024-08-12 07:00:00,248.336,274.294
2024-08-12 08:00:00,248.195,274.04
2024-08-12 09:00:00,248.287,273.591
2024-08-12 10:00:00,248.419,273.43
2024-08-12 11:00:00,248.271,273.017
2024-08-12 12:00:00,248.322,273.055
2024-08-12 13:00:00,248.129,273.15
2024-08-12 14:00:00,248.199,273.133
2024-08-12 15:00:00,248.102,272.867
2024-08-12 16:00:00,247.876,273.139
2024-08-12 17:00:00,247.808,273.888
2024-08-12 18:00:00,247.708,276.44
2024-08-12 19:00:00,247.659,278.233
2024-08-12 20:00:00,247.408,279.322
2024-08-12 21:00:00,247.294,282.394
2024-08-12 22:00:00,247.335,287.84
2024-08-12 23:00:00,247.473,292.921
2024-08-13 00:00:00,247.556,292.496
2024-08-13 01:00:00,247.692,290.401
2024-08-13 02:00:00,247.666,286.141
2024-08-13 03:00:00,247.64,283.281
2024-08-13 04:00:00,247.681,280.65
2024-08-13 05:00:00,247.612,279.685
2024-08-13 06:00:00,247.525,278.063
2024-08-13 07:00:00,247.493,276.184
2024-08-13 08:00:00,247.222,275.715
2024-08-13 09:00:00,247.134,274.795
2024-08-13 10:00:00,246.998,275.008
2024-08-13 11:00:00,246.961,274.601
2024-08-13 12:00:00,247.047,274.107
2024-08-13 13:00:00,247.075,274.17
2024-08-13 14:00:00,247.052,274.481
2024-08-13 15:00:00,247.234,275.255
2024-08-13 16:00:00,247.021,275.757
2024-08-13 17:00:00,246.417,276.02
2024-08-13 18:00:00,246.013,276.591
2024-08-13 19:00:00,245.737,277.902
2024-08-13 20:00:00,245.766,279.349
2024-08-13 21:00:00,245.634,282.783
2024-08-13 22:00:00,245.857,284.004
2024-08-13 23:00:00,245.917,287.815
2024-08-14 00:00:00,245.953,291.235
2024-08-14 01:00:00,245.848,289.845
2024-08-14 02:00:00,245.982,291.141
2024-08-14 03:00:00,246.101,288.676
2024-08-14 04:00:00,246.53,285.751
2024-08-14 05:00:00,246.544,282.601
2024-08-14 06:00:00,246.544,281.024
2024-08-14 07:00:00,246.259,279.222
2024-08-14 08:00:00,246.358,279.138
2024-08-14 09:00:00,246.087,278.877
2024-08-14 10:00:00,245.977,279.476
2024-08-14 11:00:00,246.093,279.033
2024-08-14 12:00:00,246.092,278.378
2024-08-14 13:00:00,246.11,276.759
2024-08-14 14:00:00,245.928,276.76
2024-08-14 15:00:00,245.87,277.036
2024-08-14 16:00:00,245.834,278.249
2024-08-14 17:00:00,245.558,279.238
2024-08-14 18:00:00,245.114,280.203
2024-08-14 19:00:00,244.798,285.438
2024-08-14 20:00:00,244.792,286.66
2024-08-14 21:00:00,244.805,285.629
2024-08-14 22:00:00,244.884,284.68
2024-08-14 23:00:00,244.827,284.304
2024-08-15 00:00:00,244.723,285.437
2024-08-15 01:00:00,244.829,287.133
2024-08-15 02:00:00,244.853,283.64
2024-08-15 03:00:00,244.903,282.17
2024-08-15 04:00:00,245.067,280.479
2024-08-15 05:00:00,245.225,279.626
2024-08-15 06:00:00,245.362,277.53
2024-08-15 07:00:00,245.587,277.103
2024-08-15 08:00:00,245.368,276.867
2024-08-15 09:00:00,245.413,276.354
2024-08-15 10:00:00,245.366,275.921
2024-08-15 11:00:00,245.072,274.979
2024-08-15 12:00:00,245.14,274.579
2024-08-15 13:00:00,245.219,274.0
2024-08-15 14:00:00,244.95,272.969
2024-08-15 15:00:00,244.962,272.556
2024-08-15 16:00:00,244.943,272.401
2024-08-15 17:00:00,244.783,273.077
2024-08-15 18:00:00,244.497,275.738
2024-08-15 19:00:00,244.178,275.816
2024-08-15 20:00:00,244.135,279.617
2024-08-15 21:00:00,243.93,278.654
2024-08-15 22:00:00,243.759,275.26
2024-08-15 23:00:00,243.556,277.567
2024-08-16 00:00:00,243.727,277.679
2024-08-16 01:00:00,243.906,277.9
2024-08-16 02:00:00,244.004,276.753
2024-08-16 03:00:00,243.906,275.091
2024-08-16 04:00:00,243.874,274.847
2024-08-16 05:00:00,243.822,273.753
2024-08-16 06:00:00,243.917,272.276
2024-08-16 07:00:00,243.956,271.356
2024-08-16 08:00:00,244.079,270.629
2024-08-16 09:00:00,244.266,269.992
2024-08-16 10:00:00,244.086,269.603
2024-08-16 11:00:00,244.348,269.286
2024-08-16 12:00:00,244.436,269.08
2024-08-16 13:00:00,244.466,268.989
2024-08-16 14:00:00,244.361,268.958
2024-08-16 15:00:00,244.262,268.831
2024-08-16 16:00:00,244.03,269.493
2024-08-16 17:00:00,243.925,270.377
2024-08-16 18:00:00,243.45,272.502
2024-08-16 19:00:00,242.965,275.734
2024-08-16 20:00:00,243.179,278.132
2024-08-16 21:00:00,243.315,280.704
2024-08-16 22:00:00,243.25,282.756
2024-08-16 23:00:00,243.261,284.907
2024-08-17 00:00:00,243.406,286.808
2024-08-17 01:00:00,243.624,279.724
2024-08-17 02:00:00,243.642,276.726
2024-08-17 03:00:00,243.236,276.582
2024-08-17 04:00:00,243.002,276.463
2024-08-17 05:00:00,242.747,274.743
2024-08-17 06:00:00,242.664,273.217
2024-08-17 07:00:00,242.77,272.697
2024-08-17 08:00:00,242.871,272.228
2024-08-17 09:00:00,242.806,271.909
2024-08-17 10:00:00,242.651,271.727
2024-08-17 11:00:00,242.673,271.322
2024-08-17 12:00:00,242.894,270.971
2024-08-17 13:00:00,243.176,270.448
2024-08-17 14:00:00,243.273,269.478
2024-08-17 15:00:00,243.274,268.915
2024-08-17 16:00:00,243.28,269.291
2024-08-17 17:00:00,242.992,270.352
2024-08-17 18:00:00,242.724,273.776
2024-08-17 19:00:00,242.651,273.653
2024-08-17 20:00:00,242.403,274.206
2024-08-17 21:00:00,242.411,278.213
2024-08-17 22:00:00,242.154,278.735
2024-08-17 23:00:00,241.688,277.593
2024-08-18 00:00:00,241.41,273.979
2024-08-18 01:00:00,241.403,276.056
2024-08-18 02:00:00,241.723,275.216
2024-08-18 03:00:00,242.09,274.649
2024-08-18 04:00:00,242.38,273.253
2024-08-18 05:00:00,242.434,272.504
2024-08-18 06:00:00,242.342,271.816
2024-08-18 07:00:00,242.09,271.101
2024-08-18 08:00:00,241.973,270.27
2024-08-18 09:00:00,241.931,270.0
2024-08-18 10:00:00,241.84,270.195
2024-08-18 11:00:00,241.804,270.142
2024-08-18 12:00:00,241.829,270.107
2024-08-18 13:00:00,241.812,269.913
2024-08-18 14:00:00,241.736,269.563
2024-08-18 15:00:00,241.757,269.456
2024-08-18 16:00:00,241.8,269.937
2024-08-18 17:00:00,241.865,270.982
2024-08-18 18:00:00,242.006,272.441
2024-08-18 19:00:00,241.879,270.976
2024-08-18 20:00:00,241.037,271.046
2024-08-18 21:00:00,239.811,275.168
2024-08-18 22:00:00,239.576,276.054
2024-08-18 23:00:00,239.557,285.079
2024-08-19 00:00:00,239.632,286.093
2024-08-19 01:00:00,239.597,285.643
2024-08-19 02:00:00,239.577,280.686
2024-08-19 03:00:00,239.434,288.837
2024-08-19 04:00:00,239.421,300.264
2024-08-19 05:00:00,239.567,279.454
2024-08-19 06:00:00,239.496,271.308
2024-08-19 07:00:00,239.478,270.704
2024-08-19 08:00:00,239.415,270.614
2024-08-19 09:00:00,239.357,269.753
2024-08-19 10:00:00,239.328,269.19
2024-08-19 11:00:00,239.34,268.297
2024-08-19 12:00:00,239.296,267.503
2024-08-19 13:00:00,239.479,268.079
2024-08-19 14:00:00,239.968,267.885
2024-08-19 15:00:00,240.345,267.42
2024-08-19 16:00:00,240.545,268.003
2024-08-19 17:00:00,240.586,268.978
2024-08-19 18:00:00,239.741,270.075
2024-08-19 19:00:00,239.06,271.291
2024-08-19 20:00:00,238.86,273.976
2024-08-19 21:00:00,239.117,277.419
2024-08-19 22:00:00,239.71,278.541
2024-08-19 23:00:00,240.47,280.764
2024-08-20 00:00:00,240.606,282.02
2024-08-20 01:00:00,240.634,281.68
2024-08-20 02:00:00,240.546,284.833
2024-08-20 03:00:00,240.575,285.657
2024-08-20 04:00:00,240.61,285.494
2024-08-20 05:00:00,240.355,284.442
2024-08-20 06:00:00,239.943,282.362
2024-08-20 07:00:00,239.508,281.659
2024-08-20 08:00:00,238.974,279.323
2024-08-20 09:00:00,238.729,276.846
2024-08-20 10:00:00,238.72,274.46
2024-08-20 11:00:00,238.869,273.356
2024-08-20 12:00:00,239.194,272.472
2024-08-20 13:00:00,239.62,272.123
2024-08-20 14:00:00,239.751,271.876
2024-08-20 15:00:00,239.457,271.444
2024-08-20 16:00:00,239.02,272.233
2024-08-20 17:00:00,238.943,273.307
2024-08-20 18:00:00,238.713,275.615
2024-08-20 19:00:00,238.635,280.992
2024-08-20 20:00:00,238.785,281.318
2024-08-20 21:00:00,239.308,284.831
2024-08-20 22:00:00,239.701,289.145
2024-08-20 23:00:00,239.873,292.761
2024-08-21 00:00:00,239.88,293.495
2024-08-21 01:00:00,239.784,289.58
2024-08-21 02:00:00,239.865,287.628
2024-08-21 03:00:00,239.812,287.925
2024-08-21 04:00:00,239.888,286.522
2024-08-21 05:00:00,239.855,283.723
2024-08-21 06:00:00,239.713,281.869
2024-08-21 07:00:00,239.466,280.076
2024-08-21 08:00:00,239.226,278.581
2024-08-21 09:00:00,238.981,277.503
2024-08-21 10:00:00,238.849,275.884
2024-08-21 11:00:00,238.942,275.156
2024-08-21 12:00:00,239.202,274.326
2024-08-21 13:00:00,239.518,273.554
2024-08-21 14:00:00,239.611,273.468
2024-08-21 15:00:00,239.567,273.105
2024-08-21 16:00:00,239.329,273.989
2024-08-21 17:00:00,239.045,276.354
2024-08-21 18:00:00,238.939,278.174
2024-08-21 19:00:00,238.842,277.766
2024-08-21 20:00:00,238.819,278.021
2024-08-21 21:00:00,239.036,281.802
2024-08-21 22:00:00,239.402,281.365
2024-08-21 23:00:00,239.373,283.901
2024-08-22 00:00:00,239.176,283.117
2024-08-22 01:00:00,239.143,292.267
2024-08-22 02:00:00,239.196,294.346
2024-08-22 03:00:00,239.202,283.1
2024-08-22 04:00:00,239.093,281.218
2024-08-22 05:00:00,239.14,280.225
2024-08-22 06:00:00,239.176,278.419
2024-08-22 07:00:00,239.121,277.718
2024-08-22 08:00:00,239.013,276.76
2024-08-22 09:00:00,238.948,275.892
2024-08-22 10:00:00,239.048,275.544
2024-08-22 11:00:00,239.049,274.893
2024-08-22 12:00:00,239.024,273.944
2024-08-22 13:00:00,238.925,273.187
2024-08-22 14:00:00,238.876,273.578
2024-08-22 15:00:00,238.941,274.126
2024-08-22 16:00:00,238.81,274.958
2024-08-22 17:00:00,238.855,276.017
2024-08-22 18:00:00,238.804,276.42
2024-08-22 19:00:00,238.715,277.605
2024-08-22 20:00:00,238.627,276.937
2024-08-22 21:00:00,238.682,278.16
2024-08-22 22:00:00,238.608,278.172
2024-08-22 23:00:00,238.616,279.786
2024-08-23 00:00:00,238.555,280.897
2024-08-23 01:00:00,238.494,281.975
2024-08-23 02:00:00,238.747,281.806
2024-08-23 03:00:00,238.771,281.349
2024-08-23 04:00:00,238.767,282.754
2024-08-23 05:00:00,238.735,282.176
2024-08-23 06:00:00,238.579,280.979
2024-08-23 07:00:00,238.436,279.514
2024-08-23 08:00:00,238.367,278.334
2024-08-23 09:00:00,238.313,276.528
2024-08-23 10:00:00,238.307,275.014
2024-08-23 11:00:00,238.326,274.998
2024-08-23 12:00:00,238.238,275.715
2024-08-23 13:00:00,237.999,276.804
2024-08-23 14:00:00,238.209,275.144
2024-08-23 15:00:00,238.403,274.199
2024-08-23 16:00:00,238.508,274.338
2024-08-23 17:00:00,238.521,275.311
2024-08-23 18:00:00,238.517,277.669
2024-08-23 19:00:00,238.295,280.051
2024-08-23 20:00:00,238.1,283.489
2024-08-23 21:00:00,238.017,285.544
2024-08-23 22:00:00,238.006,288.121
2024-08-23 23:00:00,237.97,290.76
2024-08-24 00:00:00,237.852,290.009
2024-08-24 01:00:00,237.773,293.339
2024-08-24 02:00:00,237.864,293.4
2024-08-24 03:00:00,237.949,290.492
2024-08-24 04:00:00,238.063,290.04
2024-08-24 05:00:00,237.972,286.716
2024-08-24 06:00:00,237.911,285.511
2024-08-24 07:00:00,237.811,283.658
2024-08-24 08:00:00,237.712,281.784
2024-08-24 09:00:00,237.648,279.408
2024-08-24 10:00:00,237.513,277.251
2024-08-24 11:00:00,237.552,276.438
2024-08-24 12:00:00,237.586,276.047
2024-08-24 13:00:00,237.479,276.923
2024-08-24 14:00:00,237.382,278.392
2024-08-24 15:00:00,237.574,277.355
2024-08-24 16:00:00,237.913,276.383
2024-08-24 17:00:00,238.113,277.566
2024-08-24 18:00:00,238.225,280.052
2024-08-24 19:00:00,238.219,282.888
2024-08-24 20:00:00,238.081,285.024
2024-08-24 21:00:00,237.808,288.523
2024-08-24 22:00:00,237.439,289.686
2024-08-24 23:00:00,237.304,292.89
2024-08-25 00:00:00,237.261,294.196
2024-08-25 01:00:00,237.145,290.753
2024-08-25 02:00:00,237.102,289.261
2024-08-25 03:00:00,237.025,286.898
2024-08-25 04:00:00,237.123,282.623
2024-08-25 05:00:00,237.124,281.455
2024-08-25 06:00:00,237.067,280.157
2024-08-25 07:00:00,237.155,280.354
2024-08-25 08:00:00,237.126,280.744
2024-08-25 09:00:00,237.039,280.158
2024-08-25 10:00:00,237.017,278.769
2024-08-25 11:00:00,236.961,277.292
2024-08-25 12:00:00,236.833,276.734
2024-08-25 13:00:00,236.863,277.599
2024-08-25 14:00:00,236.778,278.617
2024-08-25 15:00:00,236.853,278.353
2024-08-25 16:00:00,236.973,278.721
2024-08-25 17:00:00,237.358,281.318
2024-08-25 18:00:00,237.562,283.987
2024-08-25 19:00:00,237.616,287.407
2024-08-25 20:00:00,237.586,290.279
2024-08-25 21:00:00,237.473,292.165
2024-08-25 22:00:00,237.377,292.725
2024-08-25 23:00:00,236.901,292.808
2024-08-26 00:00:00,236.566,290.257
2024-08-26 01:00:00,236.389,287.107
2024-08-26 02:00:00,236.288,284.098
2024-08-26 03:00:00,236.302,282.602
2024-08-26 04:00:00,236.298,281.582
2024-08-26 05:00:00,236.397,281.154
2024-08-26 06:00:00,236.416,281.088
2024-08-26 07:00:00,236.384,280.595
2024-08-26 08:00:00,236.3,280.139
2024-08-26 09:00:00,236.256,281.11
2024-08-26 10:00:00,236.304,280.243
2024-08-26 11:00:00,236.188,278.169
2024-08-26 12:00:00,236.179,275.721
2024-08-26 13:00:00,236.117,274.311
2024-08-26 14:00:00,235.912,274.666
2024-08-26 15:00:00,235.972,275.265
2024-08-26 16:00:00,236.195,276.983
2024-08-26 17:00:00,236.469,278.993
2024-08-26 18:00:00,236.757,280.92
2024-08-26 19:00:00,236.911,282.86
2024-08-26 20:00:00,236.926,286.946
2024-08-26 21:00:00,236.739,289.405
2024-08-26 22:00:00,236.616,288.011
2024-08-26 23:00:00,236.505,285.33
2024-08-27 00:00:00,236.177,283.708
2024-08-27 01:00:00,235.687,283.684
2024-08-27 02:00:00,235.48,280.36
2024-08-27 03:00:00,235.468,278.095
2024-08-27 04:00:00,235.468,274.28
2024-08-27 05:00:00,235.502,272.35
2024-08-27 06:00:00,235.642,271.964
2024-08-27 07:00:00,235.825,272.083
2024-08-27 08:00:00,235.831,271.882
2024-08-27 09:00:00,235.79,271.099
2024-08-27 10:00:00,235.531,270.489
2024-08-27 11:00:00,235.508,270.879
2024-08-27 12:00:00,235.515,270.408
2024-08-27 13:00:00,235.445,268.552
2024-08-27 14:00:00,235.347,267.407
2024-08-27 15:00:00,235.294,267.2
2024-08-27 16:00:00,235.729,267.012
2024-08-27 17:00:00,235.988,269.358
2024-08-27 18:00:00,236.133,272.81
2024-08-27 19:00:00,236.041,275.772
2024-08-27 20:00:00,236.028,278.95
2024-08-27 21:00:00,236.066,281.307
2024-08-27 22:00:00,235.778,281.945
2024-08-27 23:00:00,235.891,285.209
2024-08-28 00:00:00,236.061,286.101
2024-08-28 01:00:00,235.935,287.261
2024-08-28 02:00:00,235.656,282.007
2024-08-28 03:00:00,235.491,278.684
2024-08-28 04:00:00,235.351,271.859
2024-08-28 05:00:00,235.418,269.613
2024-08-28 06:00:00,235.547,269.392
2024-08-28 07:00:00,235.613,269.551
2024-08-28 08:00:00,235.462,270.623
2024-08-28 09:00:00,235.045,270.754
2024-08-28 10:00:00,234.828,270.59
2024-08-28 11:00:00,234.584,270.352
2024-08-28 12:00:00,234.274,271.815
2024-08-28 13:00:00,234.255,272.328
2024-08-28 14:00:00,234.174,271.641
2024-08-28 15:00:00,234.281,270.675
2024-08-28 16:00:00,234.535,270.439
2024-08-28 17:00:00,234.876,276.331
2024-08-28 18:00:00,235.248,282.643
2024-08-28 19:00:00,234.91,284.558
2024-08-28 20:00:00,235.161,287.071
2024-08-28 21:00:00,235.463,289.835
2024-08-28 22:00:00,235.432,293.017
2024-08-28 23:00:00,235.383,300.1
2024-08-29 00:00:00,235.369,299.086
2024-08-29 01:00:00,235.331,297.804
2024-08-29 02:00:00,235.145,295.915
2024-08-29 03:00:00,234.771,295.051
2024-08-29 04:00:00,234.467,292.232
2024-08-29 05:00:00,234.343,285.857
2024-08-29 06:00:00,234.361,280.878
2024-08-29 07:00:00,234.343,280.271
2024-08-29 08:00:00,234.359,281.388
2024-08-29 09:00:00,234.292,284.896
2024-08-29 10:00:00,234.182,287.169
2024-08-29 11:00:00,233.943,288.794
2024-08-29 12:00:00,233.764,287.908
2024-08-29 13:00:00,233.59,285.818
2024-08-29 14:00:00,233.491,283.648
2024-08-29 15:00:00,233.446,280.425
2024-08-29 16:00:00,233.567,280.123
2024-08-29 17:00:00,233.888,281.521
2024-08-29 18:00:00,234.555,282.037
2024-08-29 19:00:00,234.641,285.018
2024-08-29 20:00:00,234.638,286.398
2024-08-29 21:00:00,234.561,287.11
2024-08-29 22:00:00,234.487,287.684
2024-08-29 23:00:00,234.353,288.164
2024-08-30 00:00:00,234.457,287.185
2024-08-30 01:00:00,234.426,286.616
2024-08-30 02:00:00,234.421,284.427
2024-08-30 03:00:00,234.353,284.695
2024-08-30 04:00:00,234.265,283.457
2024-08-30 05:00:00,233.995,281.935
2024-08-30 06:00:00,233.875,280.974
2024-08-30 07:00:00,233.899,280.117
2024-08-30 08:00:00,233.997,280.186
2024-08-30 09:00:00,233.953,280.365
2024-08-30 10:00:00,233.997,280.657
2024-08-30 11:00:00,233.952,280.945
2024-08-30 12:00:00,233.69,280.702
2024-08-30 13:00:00,233.307,279.895
2024-08-30 14:00:00,233.038,279.144
2024-08-30 15:00:00,232.869,279.113
2024-08-30 16:00:00,232.964,279.284
2024-08-30 17:00:00,233.669,281.046
2024-08-30 18:00:00,233.82,282.103
2024-08-30 19:00:00,233.834,285.841
2024-08-30 20:00:00,233.865,289.055
2024-08-30 21:00:00,233.784,290.539
2024-08-30 22:00:00,233.502,295.152
2024-08-30 23:00:00,233.312,297.584
2024-08-31 00:00:00,233.145,300.254
2024-08-31 01:00:00,232.919,305.09
2024-08-31 02:00:00,233.297,313.046
2024-08-31 03:00:00,233.434,309.432
2024-08-31 04:00:00,233.488,301.792
2024-08-31 05:00:00,233.548,300.044
2024-08-31 06:00:00,233.502,298.032
2024-08-31 07:00:00,233.404,296.707
2024-08-31 08:00:00,233.362,295.568
2024-08-31 09:00:00,233.349,293.561
2024-08-31 10:00:00,233.452,292.112
2024-08-31 11:00:00,233.378,290.189
2024-08-31 12:00:00,232.987,288.738
2024-08-31 13:00:00,232.718,287.859
2024-08-31 14:00:00,232.453,285.7
2024-08-31 15:00:00,232.247,284.832
2024-08-31 16:00:00,232.159,283.431
2024-08-31 17:00:00,232.161,284.844
2024-08-31 18:00:00,232.317,286.916
2024-08-31 19:00:00,232.54,288.35
2024-08-31 20:00:00,233.089,288.327
2024-08-31 21:00:00,232.945,288.512
2024-08-31 22:00:00,232.722,290.725
2024-08-31 23:00:00,232.819,292.978
2024-09-01 00:00:00,232.753,293.461
2024-09-01 01:00:00,232.751,293.51
2024-09-01 02:00:00,232.565,292.397
2024-09-01 03:00:00,232.379,292.31
2024-09-01 04:00:00,232.362,290.621
2024-09-01 05:00:00,232.256,289.217
2024-09-01 06:00:00,232.067,289.008
2024-09-01 07:00:00,232.009,288.842
2024-09-01 08:00:00,232.106,288.04
2024-09-01 09:00:00,232.306,287.785
2024-09-01 10:00:00,232.341,287.454
2024-09-01 11:00:00,232.109,286.626
2024-09-01 12:00:00,231.961,286.105
2024-09-01 13:00:00,231.743,285.647
2024-09-01 14:00:00,231.633,285.534
2024-09-01 15:00:00,231.405,285.049
2024-09-01 16:00:00,231.259,284.981
2024-09-01 17:00:00,231.169,286.759
2024-09-01 18:00:00,231.134,291.758
2024-09-01 19:00:00,231.371,294.459
2024-09-01 20:00:00,231.682,295.261
2024-09-01 21:00:00,231.861,295.537
2024-09-01 22:00:00,232.097,298.072
2024-09-01 23:00:00,231.885,297.428
2024-09-02 00:00:00,231.869,299.677
2024-09-02 01:00:00,231.927,301.22
2024-09-02 02:00:00,231.764,301.494
2024-09-02 03:00:00,231.532,297.696
2024-09-02 04:00:00,231.465,296.683
2024-09-02 05:00:00,231.397,294.19
2024-09-02 06:00:00,231.169,292.333
2024-09-02 07:00:00,231.089,291.0
2024-09-02 08:00:00,231.094,291.243
2024-09-02 09:00:00,231.35,290.841
2024-09-02 10:00:00,231.48,290.48
2024-09-02 11:00:00,231.455,289.435
2024-09-02 12:00:00,231.199,288.43
2024-09-02 13:00:00,231.039,287.434
2024-09-02 14:00:00,230.785,286.068
2024-09-02 15:00:00,230.614,285.556
2024-09-02 16:00:00,230.393,285.218
2024-09-02 17:00:00,230.22,286.449
2024-09-02 18:00:00,230.281,288.215
2024-09-02 19:00:00,230.245,291.19
2024-09-02 20:00:00,230.641,293.01
2024-09-02 21:00:00,230.991,294.951
2024-09-02 22:00:00,231.406,296.208
2024-09-02 23:00:00,231.22,297.364
2024-09-03 00:00:00,231.153,297.292
2024-09-03 01:00:00,231.148,296.442
2024-09-03 02:00:00,231.223,295.477
2024-09-03 03:00:00,231.149,294.229
2024-09-03 04:00:00,230.958,293.08
2024-09-03 05:00:00,230.75,291.361
2024-09-03 06:00:00,230.631,291.27
2024-09-03 07:00:00,230.931,289.445
2024-09-03 08:00:00,231.049,289.228
2024-09-03 09:00:00,231.08,288.251
2024-09-03 10:00:00,231.183,287.576
2024-09-03 11:00:00,231.176,286.78
2024-09-03 12:00:00,231.256,286.896
2024-09-03 13:00:00,231.093,285.573
2024-09-03 14:00:00,231.159,285.195
2024-09-03 15:00:00,231.081,283.665
2024-09-03 16:00:00,230.903,283.326
2024-09-03 17:00:00,230.945,282.395
2024-09-03 18:00:00,230.893,282.845
2024-09-03 19:00:00,230.817,285.047
2024-09-03 20:00:00,230.843,288.466
2024-09-03 21:00:00,230.944,293.133
2024-09-03 22:00:00,230.905,296.004
2024-09-03 23:00:00,230.61,296.769
2024-09-04 00:00:00,230.643,297.592
2024-09-04 01:00:00,230.497,296.689
2024-09-04 02:00:00,230.262,296.324
2024-09-04 03:00:00,230.264,297.184
2024-09-04 04:00:00,230.4,297.085
2024-09-04 05:00:00,230.521,297.234
2024-09-04 06:00:00,230.598,295.466
2024-09-04 07:00:00,230.637,292.771
2024-09-04 08:00:00,230.351,289.74
2024-09-04 09:00:00,230.455,289.973
2024-09-04 10:00:00,230.326,290.374
2024-09-04 11:00:00,230.329,288.658
2024-09-04 12:00:00,230.298,288.621
2024-09-04 13:00:00,230.329,287.932
2024-09-04 14:00:00,230.261,286.034
2024-09-04 15:00:00,230.242,285.768
2024-09-04 16:00:00,230.225,284.852
2024-09-04 17:00:00,230.188,285.715
