time,15ckp9a_an11_0922m,15ckp9a_an9_0377m,15ckp9a_an9_0672m,15ckp9a_lrcp_scal,15ckp9a_s37_0378m
2016-05-04 14:00:00,-0.038,0.625,0.263,0.57,0.667
2016-05-04 15:00:00,-0.014,0.625,0.263,0.577,0.692
2016-05-04 16:00:00,-0.038,0.649,0.263,0.587,0.694
2016-05-04 17:00:00,-0.038,0.649,0.263,0.597,0.695
2016-05-04 18:00:00,-0.038,0.649,0.263,0.6,0.686
2016-05-04 19:00:00,-0.038,0.649,0.263,0.6,0.686
2016-05-04 20:00:00,-0.038,0.649,0.263,0.6,0.69
2016-05-04 21:00:00,-0.038,0.649,0.263,0.6,0.691
2016-05-04 22:00:00,-0.038,0.649,0.263,0.593,0.683
2016-05-04 23:00:00,-0.038,0.649,0.263,0.583,0.691
2016-05-05 00:00:00,-0.038,0.625,0.239,0.587,0.681
2016-05-05 01:00:00,-0.038,0.649,0.263,0.59,0.694
2016-05-05 02:00:00,-0.038,0.649,0.263,0.597,0.697
2016-05-05 03:00:00,-0.038,0.649,0.263,0.6,0.701
2016-05-05 04:00:00,-0.038,0.649,0.263,0.593,0.704
2016-05-05 05:00:00,-0.038,0.649,0.263,0.59,0.699
2016-05-05 06:00:00,-0.038,0.649,0.263,0.597,0.689
2016-05-05 07:00:00,-0.038,0.649,0.263,0.593,0.688
2016-05-05 08:00:00,-0.038,0.625,0.263,0.583,0.676
2016-05-05 09:00:00,-0.038,0.625,0.263,0.58,0.672
2016-05-05 10:00:00,-0.038,0.625,0.287,0.573,0.671
2016-05-05 11:00:00,-0.038,0.625,0.263,0.577,0.676
2016-05-05 12:00:00,-0.038,0.625,0.263,0.567,0.674
2016-05-05 13:00:00,-0.038,0.625,0.263,0.567,0.667
2016-05-05 14:00:00,-0.038,0.625,0.263,0.577,0.701
2016-05-05 15:00:00,-0.038,0.672,0.287,0.607,0.721
2016-05-05 16:00:00,-0.038,0.696,0.287,0.627,0.728
2016-05-05 17:00:00,-0.038,0.696,0.287,0.63,0.729
2016-05-05 18:00:00,-0.038,0.696,0.287,0.623,0.723
2016-05-05 19:00:00,-0.038,0.649,0.287,0.607,0.68
2016-05-05 20:00:00,-0.038,0.696,0.287,0.607,0.751
2016-05-05 21:00:00,-0.038,0.696,0.263,0.63,0.722
2016-05-05 22:00:00,-0.038,0.696,0.263,0.647,0.737
2016-05-05 23:00:00,-0.038,0.696,0.287,0.65,0.745
2016-05-06 00:00:00,-0.038,0.696,0.287,0.65,0.743
2016-05-06 01:00:00,-0.038,0.696,0.287,0.65,0.742
2016-05-06 02:00:00,-0.038,0.696,0.287,0.65,0.739
2016-05-06 03:00:00,-0.038,0.696,0.287,0.65,0.747
2016-05-06 04:00:00,-0.038,0.696,0.287,0.65,0.749
2016-05-06 05:00:00,-0.038,0.696,0.287,0.65,0.741
2016-05-06 06:00:00,-0.038,0.696,0.287,0.65,0.74
2016-05-06 07:00:00,-0.038,0.696,0.287,0.65,0.746
2016-05-06 08:00:00,-0.038,0.696,0.263,0.65,0.744
2016-05-06 09:00:00,-0.038,0.696,0.287,0.65,0.743
2016-05-06 10:00:00,-0.038,0.696,0.287,0.65,0.742
2016-05-06 11:00:00,-0.038,0.696,0.287,0.65,0.74
2016-05-06 12:00:00,-0.038,0.696,0.287,0.65,0.739
2016-05-06 13:00:00,-0.038,0.696,0.287,0.65,0.742
2016-05-06 14:00:00,-0.038,0.696,0.263,0.65,0.74
2016-05-06 15:00:00,-0.038,0.696,0.263,0.657,0.742
2016-05-06 16:00:00,-0.038,0.696,0.287,0.653,0.743
2016-05-06 17:00:00,-0.038,0.696,0.287,0.65,0.739
2016-05-06 18:00:00,-0.038,0.696,0.263,0.643,0.729
2016-05-06 19:00:00,-0.038,0.696,0.263,0.64,0.732
2016-05-06 20:00:00,-0.038,0.696,0.239,0.633,0.733
2016-05-06 21:00:00,-0.038,0.696,0.263,0.63,0.728
2016-05-06 22:00:00,-0.038,0.696,0.239,0.63,0.732
2016-05-06 23:00:00,-0.038,0.696,0.263,0.637,0.733
2016-05-07 00:00:00,-0.038,0.696,0.263,0.64,0.736
2016-05-07 01:00:00,-0.038,0.649,0.263,0.613,0.696
2016-05-07 02:00:00,-0.038,0.649,0.263,0.593,0.712
2016-05-07 03:00:00,-0.038,0.649,0.263,0.61,0.7
2016-05-07 04:00:00,-0.038,0.672,0.287,0.633,0.713
2016-05-07 05:00:00,-0.038,0.696,0.263,0.647,0.738
2016-05-07 06:00:00,-0.038,0.696,0.287,0.63,0.737
2016-05-07 07:00:00,-0.038,0.696,0.287,0.627,0.731
2016-05-07 08:00:00,-0.038,0.696,0.287,0.643,0.742
2016-05-07 09:00:00,-0.038,0.696,0.287,0.65,0.736
2016-05-07 10:00:00,-0.038,0.696,0.287,0.643,0.736
2016-05-07 11:00:00,-0.038,0.696,0.287,0.64,0.74
2016-05-07 12:00:00,-0.038,0.696,0.287,0.647,0.743
2016-05-07 13:00:00,-0.038,0.696,0.287,0.643,0.742
2016-05-07 14:00:00,-0.038,0.696,0.287,0.64,0.743
2016-05-07 15:00:00,-0.038,0.696,0.263,0.647,0.736
2016-05-07 16:00:00,-0.061,0.696,0.263,0.657,0.739
2016-05-07 17:00:00,-0.061,0.696,0.263,0.66,0.745
2016-05-07 18:00:00,-0.038,0.696,0.287,0.653,0.746
2016-05-07 19:00:00,-0.038,0.696,0.263,0.65,0.74
2016-05-07 20:00:00,-0.038,0.696,0.287,0.65,0.744
2016-05-07 21:00:00,-0.038,0.696,0.263,0.65,0.749
2016-05-07 22:00:00,-0.038,0.696,0.287,0.65,0.748
2016-05-07 23:00:00,-0.038,0.696,0.263,0.65,0.746
2016-05-08 00:00:00,-0.038,0.719,0.287,0.65,0.755
2016-05-08 01:00:00,-0.038,0.696,0.287,0.65,0.747
2016-05-08 02:00:00,-0.038,0.696,0.263,0.65,0.746
2016-05-08 03:00:00,-0.038,0.696,0.263,0.657,0.747
2016-05-08 04:00:00,-0.038,0.696,0.263,0.653,0.747
2016-05-08 05:00:00,-0.038,0.696,0.263,0.65,0.747
2016-05-08 06:00:00,-0.038,0.696,0.263,0.65,0.746
2016-05-08 07:00:00,-0.038,0.696,0.239,0.657,0.749
2016-05-08 08:00:00,-0.061,0.696,0.263,0.66,0.75
2016-05-08 09:00:00,-0.085,0.696,0.263,0.66,0.749
2016-05-08 10:00:00,-0.061,0.696,0.263,0.653,0.751
2016-05-08 11:00:00,-0.085,0.696,0.263,0.65,0.75
2016-05-08 12:00:00,-0.061,0.696,0.263,0.65,0.749
2016-05-08 13:00:00,-0.061,0.696,0.287,0.65,0.745
2016-05-08 14:00:00,-0.061,0.696,0.287,0.65,0.745
2016-05-08 15:00:00,-0.061,0.696,0.287,0.65,0.744
2016-05-08 16:00:00,-0.061,0.696,0.263,0.65,0.746
2016-05-08 17:00:00,-0.061,0.719,0.263,0.657,0.753
2016-05-08 18:00:00,-0.061,0.696,0.263,0.66,0.75
2016-05-08 19:00:00,-0.061,0.696,0.263,0.66,0.75
2016-05-08 20:00:00,-0.061,0.719,0.263,0.653,0.752
2016-05-08 21:00:00,-0.061,0.696,0.263,0.657,0.749
2016-05-08 22:00:00,-0.061,0.696,0.263,0.66,0.752
2016-05-08 23:00:00,-0.061,0.719,0.263,0.66,0.752
2016-05-09 00:00:00,-0.038,0.696,0.263,0.66,0.752
2016-05-09 01:00:00,-0.061,0.696,0.263,0.653,0.751
2016-05-09 02:00:00,-0.085,0.696,0.287,0.657,0.748
2016-05-09 03:00:00,-0.061,0.696,0.287,0.66,0.75
2016-05-09 04:00:00,-0.085,0.719,0.287,0.66,0.752
2016-05-09 05:00:00,-0.085,0.719,0.287,0.66,0.757
2016-05-09 06:00:00,-0.085,0.719,0.263,0.66,0.755
2016-05-09 07:00:00,-0.085,0.719,0.263,0.66,0.753
2016-05-09 08:00:00,-0.085,0.719,0.263,0.66,0.755
2016-05-09 09:00:00,-0.085,0.696,0.239,0.653,0.751
2016-05-09 10:00:00,-0.085,0.696,0.263,0.657,0.752
2016-05-09 11:00:00,-0.085,0.696,0.263,0.653,0.752
2016-05-09 12:00:00,-0.085,0.696,0.263,0.657,0.751
2016-05-09 13:00:00,-0.085,0.719,0.287,0.66,0.752
2016-05-09 14:00:00,-0.085,0.696,0.263,0.66,0.751
2016-05-09 15:00:00,-0.085,0.696,0.263,0.66,0.751
2016-05-09 16:00:00,-0.085,0.719,0.263,0.66,0.752
2016-05-09 17:00:00,-0.085,0.719,0.263,0.66,0.755
2016-05-09 18:00:00,-0.061,0.719,0.263,0.66,0.758
2016-05-09 19:00:00,-0.061,0.719,0.263,0.66,0.753
2016-05-09 20:00:00,-0.061,0.719,0.263,0.66,0.755
2016-05-09 21:00:00,-0.061,0.719,0.263,0.66,0.754
2016-05-09 22:00:00,-0.061,0.719,0.263,0.66,0.758
2016-05-09 23:00:00,-0.061,0.719,0.239,0.667,0.755
2016-05-10 00:00:00,-0.061,0.719,0.263,0.67,0.764
2016-05-10 01:00:00,-0.061,0.719,0.287,0.663,0.762
2016-05-10 02:00:00,-0.061,0.719,0.287,0.66,0.753
2016-05-10 03:00:00,-0.061,0.719,0.287,0.66,0.763
2016-05-10 04:00:00,-0.085,0.719,0.287,0.667,0.767
2016-05-10 05:00:00,-0.085,0.719,0.287,0.67,0.767
2016-05-10 06:00:00,-0.085,0.719,0.263,0.67,0.767
2016-05-10 07:00:00,-0.061,0.719,0.287,0.67,0.766
2016-05-10 08:00:00,-0.061,0.719,0.287,0.67,0.766
2016-05-10 09:00:00,-0.061,0.719,0.287,0.663,0.764
2016-05-10 10:00:00,-0.061,0.719,0.287,0.66,0.758
2016-05-10 11:00:00,-0.061,0.719,0.287,0.66,0.753
2016-05-10 12:00:00,-0.085,0.719,0.287,0.66,0.76
2016-05-10 13:00:00,-0.085,0.719,0.287,0.66,0.759
2016-05-10 14:00:00,-0.061,0.719,0.287,0.66,0.756
2016-05-10 15:00:00,-0.061,0.719,0.287,0.653,0.755
2016-05-10 16:00:00,-0.061,0.696,0.287,0.657,0.751
2016-05-10 17:00:00,-0.061,0.719,0.287,0.66,0.754
2016-05-10 18:00:00,-0.061,0.719,0.287,0.66,0.754
2016-05-10 19:00:00,-0.061,0.719,0.263,0.66,0.757
2016-05-10 20:00:00,-0.085,0.719,0.287,0.66,0.755
2016-05-10 21:00:00,-0.085,0.719,0.287,0.66,0.755
2016-05-10 22:00:00,-0.085,0.719,0.287,0.66,0.756
2016-05-10 23:00:00,-0.085,0.719,0.287,0.66,0.759
2016-05-11 00:00:00,-0.085,0.719,0.263,0.66,0.752
2016-05-11 01:00:00,-0.061,0.719,0.263,0.66,0.756
2016-05-11 02:00:00,-0.085,0.719,0.263,0.667,0.756
2016-05-11 03:00:00,-0.085,0.719,0.263,0.67,0.765
2016-05-11 04:00:00,-0.085,0.719,0.287,0.67,0.761
2016-05-11 05:00:00,-0.061,0.719,0.287,0.663,0.764
2016-05-11 06:00:00,-0.085,0.719,0.263,0.66,0.757
2016-05-11 07:00:00,-0.085,0.719,0.263,0.66,0.757
2016-05-11 08:00:00,-0.085,0.719,0.263,0.653,0.755
2016-05-11 09:00:00,-0.085,0.719,0.263,0.657,0.756
2016-05-11 10:00:00,-0.085,0.719,0.239,0.66,0.754
2016-05-11 11:00:00,-0.085,0.719,0.239,0.66,0.757
2016-05-11 12:00:00,-0.085,0.719,0.263,0.66,0.762
2016-05-11 13:00:00,-0.085,0.719,0.263,0.66,0.755
2016-05-11 14:00:00,-0.085,0.719,0.239,0.66,0.755
2016-05-11 15:00:00,-0.085,0.719,0.263,0.66,0.758
2016-05-11 16:00:00,-0.085,0.719,0.239,0.647,0.755
2016-05-11 17:00:00,-0.085,0.672,0.239,0.633,0.718
2016-05-11 18:00:00,-0.085,0.649,0.239,0.637,0.693
2016-05-11 19:00:00,-0.085,0.672,0.239,0.633,0.69
2016-05-11 20:00:00,-0.085,0.649,0.239,0.603,0.708
2016-05-11 21:00:00,-0.085,0.649,0.239,0.597,0.709
2016-05-11 22:00:00,-0.085,0.672,0.239,0.6,0.728
2016-05-11 23:00:00,-0.085,0.649,0.239,0.613,0.719
2016-05-12 00:00:00,-0.085,0.696,0.239,0.633,0.742
2016-05-12 01:00:00,-0.085,0.719,0.239,0.627,0.767
2016-05-12 02:00:00,-0.085,0.696,0.239,0.627,0.76
2016-05-12 03:00:00,-0.085,0.696,0.239,0.623,0.729
2016-05-12 04:00:00,-0.085,0.719,0.239,0.62,0.757
2016-05-12 05:00:00,-0.085,0.696,0.239,0.607,0.747
2016-05-12 06:00:00,-0.061,0.625,0.239,0.627,0.699
2016-05-12 07:00:00,-0.061,0.625,0.239,0.64,0.682
2016-05-12 08:00:00,-0.061,0.672,0.239,0.62,0.689
2016-05-12 09:00:00,-0.085,0.696,0.239,0.623,0.712
2016-05-12 10:00:00,-0.085,0.696,0.239,0.603,0.739
2016-05-12 11:00:00,-0.085,0.649,0.239,0.583,0.677
2016-05-12 12:00:00,-0.085,0.649,0.239,0.6,0.68
2016-05-12 13:00:00,-0.085,0.649,0.239,0.63,0.685
2016-05-12 14:00:00,-0.085,0.719,0.239,0.613,0.756
2016-05-12 15:00:00,-0.085,0.649,0.239,0.593,0.716
2016-05-12 16:00:00,-0.061,0.625,0.239,0.59,0.717
2016-05-12 17:00:00,-0.061,0.649,0.239,0.583,0.679
2016-05-12 18:00:00,-0.061,0.625,0.239,0.587,0.674
2016-05-12 19:00:00,-0.061,0.649,0.239,0.59,0.707
2016-05-12 20:00:00,-0.061,0.649,0.239,0.59,0.676
2016-05-12 21:00:00,-0.061,0.649,0.239,0.597,0.701
2016-05-12 22:00:00,-0.061,0.649,0.239,0.593,0.678
2016-05-12 23:00:00,-0.061,0.625,0.239,0.583,0.671
2016-05-13 00:00:00,-0.061,0.625,0.239,0.587,0.678
2016-05-13 01:00:00,-0.061,0.625,0.239,0.603,0.679
2016-05-13 02:00:00,-0.061,0.672,0.239,0.603,0.679
2016-05-13 03:00:00,-0.061,0.625,0.239,0.6,0.682
2016-05-13 04:00:00,-0.061,0.649,0.239,0.587,0.708
2016-05-13 05:00:00,-0.061,0.649,0.239,0.587,0.708
2016-05-13 06:00:00,-0.061,0.649,0.239,0.603,0.688
2016-05-13 07:00:00,-0.061,0.649,0.239,0.61,0.697
2016-05-13 08:00:00,-0.061,0.649,0.239,0.61,0.703
2016-05-13 09:00:00,-0.061,0.649,0.239,0.597,0.707
2016-05-13 10:00:00,-0.061,0.625,0.239,0.603,0.682
2016-05-13 11:00:00,-0.061,0.649,0.239,0.61,0.701
2016-05-13 12:00:00,-0.061,0.649,0.239,0.603,0.682
2016-05-13 13:00:00,-0.061,0.649,0.239,0.593,0.7
2016-05-13 14:00:00,-0.061,0.649,0.239,0.597,0.702
2016-05-13 15:00:00,-0.061,0.649,0.239,0.6,0.703
2016-05-13 16:00:00,-0.061,0.649,0.239,0.6,0.698
2016-05-13 17:00:00,-0.061,0.625,0.239,0.6,0.682
2016-05-13 18:00:00,-0.061,0.625,0.239,0.593,0.664
2016-05-13 19:00:00,-0.085,0.649,0.239,0.59,0.689
2016-05-13 20:00:00,-0.085,0.649,0.239,0.597,0.692
2016-05-13 21:00:00,-0.085,0.649,0.239,0.6,0.692
2016-05-13 22:00:00,-0.061,0.649,0.263,0.6,0.728
2016-05-13 23:00:00,-0.085,0.649,0.263,0.62,0.739
2016-05-14 00:00:00,-0.085,0.696,0.239,0.61,0.749
2016-05-14 01:00:00,-0.061,0.696,0.263,0.6,0.748
2016-05-14 02:00:00,-0.085,0.696,0.239,0.6,0.749
2016-05-14 03:00:00,-0.085,0.696,0.263,0.6,0.748
2016-05-14 04:00:00,-0.085,0.649,0.239,0.607,0.703
2016-05-14 05:00:00,-0.085,0.649,0.239,0.603,0.702
2016-05-14 06:00:00,-0.085,0.649,0.239,0.6,0.7
2016-05-14 07:00:00,-0.085,0.649,0.239,0.6,0.692
2016-05-14 08:00:00,-0.085,0.649,0.239,0.6,0.694
2016-05-14 09:00:00,-0.061,0.672,0.239,0.607,0.713
2016-05-14 10:00:00,-0.061,0.649,0.239,0.61,0.707
2016-05-14 11:00:00,-0.061,0.649,0.239,0.617,0.702
2016-05-14 12:00:00,-0.061,0.649,0.239,0.613,0.704
2016-05-14 13:00:00,-0.061,0.672,0.239,0.61,0.708
2016-05-14 14:00:00,-0.061,0.649,0.239,0.603,0.7
2016-05-14 15:00:00,-0.061,0.649,0.239,0.593,0.675
2016-05-14 16:00:00,-0.038,0.649,0.239,0.59,0.672
2016-05-14 17:00:00,-0.038,0.649,0.239,0.597,0.683
2016-05-14 18:00:00,-0.014,0.649,0.263,0.607,0.704
2016-05-14 19:00:00,-0.014,0.672,0.239,0.61,0.707
2016-05-14 20:00:00,-0.014,0.672,0.263,0.623,0.704
2016-05-14 21:00:00,-0.038,0.696,0.263,0.643,0.727
2016-05-14 22:00:00,-0.038,0.649,0.263,0.657,0.697
2016-05-14 23:00:00,-0.038,0.696,0.263,0.66,0.75
2016-05-15 00:00:00,-0.038,0.719,0.263,0.66,0.751
2016-05-15 01:00:00,-0.038,0.696,0.239,0.66,0.748
2016-05-15 02:00:00,-0.038,0.719,0.239,0.66,0.754
2016-05-15 03:00:00,-0.038,0.696,0.263,0.66,0.752
2016-05-15 04:00:00,-0.038,0.696,0.263,0.66,0.751
2016-05-15 05:00:00,-0.038,0.696,0.263,0.66,0.746
2016-05-15 06:00:00,-0.038,0.719,0.263,0.66,0.755
2016-05-15 07:00:00,-0.038,0.696,0.263,0.66,0.749
2016-05-15 08:00:00,-0.038,0.719,0.263,0.66,0.751
2016-05-15 09:00:00,-0.038,0.696,0.263,0.653,0.75
2016-05-15 10:00:00,-0.038,0.696,0.263,0.65,0.748
2016-05-15 11:00:00,-0.038,0.696,0.263,0.65,0.747
2016-05-15 12:00:00,-0.038,0.696,0.263,0.657,0.746
2016-05-15 13:00:00,-0.038,0.696,0.263,0.653,0.748
2016-05-15 14:00:00,-0.014,0.696,0.263,0.65,0.747
2016-05-15 15:00:00,-0.014,0.696,0.263,0.657,0.746
2016-05-15 16:00:00,-0.014,0.696,0.263,0.653,0.75
2016-05-15 17:00:00,-0.014,0.696,0.287,0.65,0.742
2016-05-15 18:00:00,0.009,0.696,0.287,0.65,0.738
2016-05-15 19:00:00,0.009,0.696,0.287,0.65,0.74
2016-05-15 20:00:00,0.009,0.696,0.287,0.65,0.742
2016-05-15 21:00:00,0.009,0.696,0.287,0.643,0.739
2016-05-15 22:00:00,0.009,0.696,0.287,0.647,0.74
2016-05-15 23:00:00,-0.014,0.696,0.287,0.643,0.739
2016-05-16 00:00:00,0.009,0.696,0.287,0.64,0.738
2016-05-16 01:00:00,0.009,0.696,0.287,0.633,0.737
2016-05-16 02:00:00,-0.014,0.696,0.287,0.637,0.737
2016-05-16 03:00:00,-0.014,0.696,0.287,0.64,0.738
2016-05-16 04:00:00,0.009,0.696,0.287,0.647,0.74
2016-05-16 05:00:00,0.009,0.696,0.287,0.643,0.737
2016-05-16 06:00:00,0.009,0.696,0.287,0.64,0.736
2016-05-16 07:00:00,0.009,0.696,0.31,0.64,0.738
2016-05-16 08:00:00,0.009,0.696,0.31,0.647,0.736
2016-05-16 09:00:00,0.009,0.696,0.31,0.643,0.737
2016-05-16 10:00:00,0.033,0.696,0.31,0.64,0.738
2016-05-16 11:00:00,0.033,0.696,0.31,0.64,0.738
2016-05-16 12:00:00,0.033,0.696,0.31,0.647,0.74
2016-05-16 13:00:00,0.009,0.696,0.31,0.643,0.742
2016-05-16 14:00:00,0.009,0.696,0.287,0.647,0.741
2016-05-16 15:00:00,0.009,0.696,0.287,0.65,0.741
2016-05-16 16:00:00,0.009,0.696,0.287,0.65,0.742
2016-05-16 17:00:00,-0.014,0.696,0.287,0.65,0.742
2016-05-16 18:00:00,-0.014,0.696,0.287,0.65,0.742
2016-05-16 19:00:00,-0.014,0.696,0.287,0.65,0.743
2016-05-16 20:00:00,0.009,0.696,0.287,0.65,0.742
2016-05-16 21:00:00,0.009,0.696,0.287,0.65,0.74
2016-05-16 22:00:00,0.009,0.696,0.31,0.65,0.741
2016-05-16 23:00:00,0.009,0.696,0.287,0.657,0.744
2016-05-17 00:00:00,0.009,0.696,0.287,0.653,0.743
2016-05-17 01:00:00,0.009,0.696,0.287,0.65,0.743
2016-05-17 02:00:00,0.009,0.696,0.287,0.65,0.742
2016-05-17 03:00:00,0.009,0.696,0.287,0.65,0.742
2016-05-17 04:00:00,0.009,0.696,0.287,0.65,0.742
2016-05-17 05:00:00,0.009,0.696,0.287,0.643,0.743
2016-05-17 06:00:00,0.009,0.696,0.287,0.64,0.74
2016-05-17 07:00:00,0.009,0.696,0.287,0.64,0.738
2016-05-17 08:00:00,0.009,0.696,0.287,0.647,0.741
2016-05-17 09:00:00,0.009,0.696,0.31,0.65,0.744
2016-05-17 10:00:00,0.009,0.696,0.287,0.65,0.741
2016-05-17 11:00:00,0.009,0.696,0.31,0.65,0.74
2016-05-17 12:00:00,0.009,0.696,0.31,0.65,0.737
2016-05-17 13:00:00,0.009,0.696,0.287,0.643,0.739
2016-05-17 14:00:00,0.009,0.696,0.287,0.647,0.737
2016-05-17 15:00:00,0.009,0.696,0.31,0.65,0.736
2016-05-17 16:00:00,0.009,0.696,0.31,0.65,0.738
2016-05-17 17:00:00,0.009,0.696,0.31,0.643,0.744
2016-05-17 18:00:00,0.009,0.696,0.31,0.647,0.743
2016-05-17 19:00:00,0.033,0.696,0.31,0.65,0.742
2016-05-17 20:00:00,0.033,0.696,0.31,0.643,0.743
2016-05-17 21:00:00,0.033,0.696,0.31,0.64,0.743
2016-05-17 22:00:00,0.033,0.696,0.31,0.647,0.742
2016-05-17 23:00:00,0.033,0.696,0.287,0.65,0.747
2016-05-18 00:00:00,0.009,0.696,0.31,0.637,0.74
2016-05-18 01:00:00,0.009,0.649,0.31,0.617,0.71
2016-05-18 02:00:00,0.009,0.649,0.31,0.603,0.695
2016-05-18 03:00:00,0.009,0.649,0.31,0.62,0.694
2016-05-18 04:00:00,0.009,0.696,0.31,0.637,0.73
2016-05-18 05:00:00,0.009,0.696,0.31,0.647,0.738
2016-05-18 06:00:00,0.009,0.696,0.287,0.63,0.735
2016-05-18 07:00:00,0.009,0.649,0.31,0.587,0.697
2016-05-18 08:00:00,0.009,0.625,0.31,0.577,0.669
2016-05-18 09:00:00,0.033,0.649,0.31,0.567,0.701
2016-05-18 10:00:00,0.009,0.602,0.31,0.567,0.663
2016-05-18 11:00:00,0.009,0.625,0.31,0.59,0.672
2016-05-18 12:00:00,0.009,0.649,0.31,0.58,0.697
2016-05-18 13:00:00,0.009,0.625,0.31,0.563,0.682
2016-05-18 14:00:00,0.009,0.625,0.287,0.56,0.677
2016-05-18 15:00:00,0.009,0.625,0.31,0.56,0.662
2016-05-18 16:00:00,0.009,0.602,0.31,0.567,0.652
2016-05-18 17:00:00,0.009,0.625,0.31,0.563,0.665
2016-05-18 18:00:00,0.009,0.625,0.31,0.56,0.668
2016-05-18 19:00:00,0.033,0.602,0.31,0.56,0.654
2016-05-18 20:00:00,0.033,0.602,0.31,0.56,0.657
2016-05-18 21:00:00,0.009,0.625,0.31,0.567,0.665
2016-05-18 22:00:00,0.009,0.625,0.287,0.57,0.662
2016-05-18 23:00:00,0.009,0.625,0.287,0.563,0.664
2016-05-19 00:00:00,0.009,0.625,0.31,0.56,0.663
2016-05-19 01:00:00,0.033,0.625,0.287,0.56,0.67
2016-05-19 02:00:00,0.033,0.625,0.287,0.56,0.67
2016-05-19 03:00:00,0.009,0.625,0.287,0.567,0.668
2016-05-19 04:00:00,0.009,0.625,0.287,0.57,0.664
2016-05-19 05:00:00,0.033,0.625,0.287,0.61,0.673
2016-05-19 06:00:00,0.009,0.672,0.31,0.643,0.708
2016-05-19 07:00:00,0.009,0.696,0.31,0.65,0.749
2016-05-19 08:00:00,0.033,0.696,0.31,0.657,0.739
2016-05-19 09:00:00,0.033,0.696,0.31,0.653,0.738
2016-05-19 10:00:00,0.009,0.696,0.287,0.65,0.74
2016-05-19 11:00:00,0.033,0.696,0.287,0.643,0.737
2016-05-19 12:00:00,0.033,0.696,0.287,0.64,0.729
2016-05-19 13:00:00,0.009,0.696,0.287,0.64,0.727
2016-05-19 14:00:00,0.009,0.696,0.287,0.64,0.732
2016-05-19 15:00:00,0.033,0.672,0.287,0.64,0.727
2016-05-19 16:00:00,0.033,0.672,0.31,0.64,0.726
2016-05-19 17:00:00,0.033,0.672,0.287,0.64,0.726
2016-05-19 18:00:00,0.009,0.696,0.31,0.647,0.731
2016-05-19 19:00:00,0.033,0.696,0.287,0.65,0.733
2016-05-19 20:00:00,0.033,0.696,0.31,0.643,0.74
2016-05-19 21:00:00,0.033,0.696,0.31,0.64,0.737
2016-05-19 22:00:00,0.033,0.696,0.287,0.647,0.736
2016-05-19 23:00:00,0.033,0.696,0.287,0.643,0.74
2016-05-20 00:00:00,0.033,0.696,0.287,0.64,0.732
2016-05-20 01:00:00,0.033,0.696,0.287,0.64,0.74
2016-05-20 02:00:00,0.033,0.696,0.287,0.64,0.738
2016-05-20 03:00:00,0.033,0.696,0.287,0.64,0.738
2016-05-20 04:00:00,0.009,0.696,0.287,0.64,0.736
2016-05-20 05:00:00,0.033,0.696,0.287,0.64,0.734
2016-05-20 06:00:00,0.033,0.696,0.31,0.64,0.736
2016-05-20 07:00:00,0.009,0.696,0.287,0.647,0.735
2016-05-20 08:00:00,0.033,0.696,0.287,0.65,0.734
2016-05-20 09:00:00,0.009,0.672,0.287,0.643,0.726
2016-05-20 10:00:00,0.009,0.672,0.287,0.64,0.718
2016-05-20 11:00:00,0.009,0.672,0.31,0.633,0.715
2016-05-20 12:00:00,0.009,0.672,0.287,0.63,0.71
2016-05-20 13:00:00,0.009,0.649,0.287,0.623,0.702
2016-05-20 14:00:00,0.009,0.649,0.287,0.62,0.694
2016-05-20 15:00:00,0.009,0.672,0.287,0.627,0.694
2016-05-20 16:00:00,0.009,0.672,0.287,0.637,0.707
2016-05-20 17:00:00,0.009,0.649,0.287,0.647,0.703
2016-05-20 18:00:00,0.009,0.696,0.287,0.643,0.726
2016-05-20 19:00:00,0.009,0.696,0.287,0.633,0.725
2016-05-20 20:00:00,0.009,0.672,0.287,0.63,0.727
2016-05-20 21:00:00,0.009,0.696,0.287,0.637,0.737
2016-05-20 22:00:00,0.009,0.696,0.287,0.64,0.722
2016-05-20 23:00:00,0.009,0.672,0.287,0.64,0.717
2016-05-21 00:00:00,0.009,0.696,0.287,0.64,0.725
2016-05-21 01:00:00,0.009,0.696,0.287,0.64,0.73
2016-05-21 02:00:00,0.009,0.696,0.287,0.647,0.721
2016-05-21 03:00:00,0.009,0.696,0.287,0.643,0.727
2016-05-21 04:00:00,0.009,0.672,0.287,0.64,0.726
2016-05-21 05:00:00,0.009,0.696,0.287,0.647,0.726
2016-05-21 06:00:00,-0.014,0.696,0.287,0.643,0.727
2016-05-21 07:00:00,-0.014,0.672,0.287,0.64,0.726
2016-05-21 08:00:00,-0.014,0.672,0.287,0.633,0.726
2016-05-21 09:00:00,-0.014,0.672,0.287,0.637,0.722
2016-05-21 10:00:00,-0.014,0.672,0.287,0.647,0.718
2016-05-21 11:00:00,-0.014,0.672,0.287,0.643,0.716
2016-05-21 12:00:00,-0.014,0.696,0.287,0.64,0.725
2016-05-21 13:00:00,-0.014,0.696,0.287,0.64,0.74
2016-05-21 14:00:00,-0.014,0.696,0.287,0.633,0.73
2016-05-21 15:00:00,-0.014,0.672,0.287,0.63,0.723
2016-05-21 16:00:00,-0.014,0.672,0.287,0.623,0.719
2016-05-21 17:00:00,-0.014,0.672,0.287,0.607,0.717
2016-05-21 18:00:00,-0.014,0.672,0.287,0.6,0.717
