time,24kum2a_an9_0005m,24kum2a_an9_0029m
2024-07-10 22:00:00,292.068,294.133
2024-07-10 23:00:00,292.443,294.141
2024-07-11 00:00:00,292.488,294.593
2024-07-11 01:00:00,292.135,294.682
2024-07-11 02:00:00,292.259,294.376
2024-07-11 03:00:00,292.724,295.157
2024-07-11 04:00:00,292.302,295.566
2024-07-11 05:00:00,293.142,295.207
2024-07-11 06:00:00,292.822,295.219
2024-07-11 07:00:00,294.391,295.221
2024-07-11 08:00:00,294.392,295.178
2024-07-11 09:00:00,293.481,294.35
2024-07-11 10:00:00,292.917,294.338
2024-07-11 11:00:00,292.941,293.95
2024-07-11 12:00:00,294.773,293.572
2024-07-11 13:00:00,293.482,293.198
2024-07-11 14:00:00,293.015,293.196
2024-07-11 15:00:00,293.024,292.839
2024-07-11 16:00:00,293.674,292.884
2024-07-11 17:00:00,292.985,293.283
2024-07-11 18:00:00,292.298,293.305
2024-07-11 19:00:00,291.954,292.824
2024-07-11 20:00:00,293.049,293.522
2024-07-11 21:00:00,293.651,293.878
2024-07-11 22:00:00,293.769,294.211
2024-07-11 23:00:00,293.662,294.199
2024-07-12 00:00:00,294.071,293.838
2024-07-12 01:00:00,293.654,293.178
2024-07-12 02:00:00,293.769,293.267
2024-07-12 03:00:00,294.59,294.069
2024-07-12 04:00:00,294.279,294.498
2024-07-12 05:00:00,294.03,296.131
2024-07-12 06:00:00,292.269,295.335
2024-07-12 07:00:00,292.83,294.54
2024-07-12 08:00:00,292.419,295.759
2024-07-12 09:00:00,292.605,292.906
2024-07-12 10:00:00,292.296,293.232
2024-07-12 11:00:00,292.173,292.367
2024-07-12 12:00:00,291.396,292.741
2024-07-12 13:00:00,292.46,292.746
2024-07-12 14:00:00,291.994,291.635
2024-07-12 15:00:00,291.096,292.129
2024-07-12 16:00:00,290.694,292.128
2024-07-12 17:00:00,291.07,292.848
2024-07-12 18:00:00,291.632,292.452
2024-07-12 19:00:00,290.822,292.101
2024-07-12 20:00:00,291.062,292.032
2024-07-12 21:00:00,290.203,291.948
2024-07-12 22:00:00,290.261,291.883
2024-07-12 23:00:00,290.275,291.868
2024-07-13 00:00:00,290.627,291.86
2024-07-13 01:00:00,291.398,291.865
2024-07-13 02:00:00,292.176,291.898
2024-07-13 03:00:00,292.589,292.472
2024-07-13 04:00:00,292.262,292.177
2024-07-13 05:00:00,291.604,292.198
2024-07-13 06:00:00,291.594,292.64
2024-07-13 07:00:00,291.105,291.848
2024-07-13 08:00:00,291.13,291.791
2024-07-13 09:00:00,291.178,291.982
2024-07-13 10:00:00,291.113,290.696
2024-07-13 11:00:00,291.769,289.529
2024-07-13 12:00:00,292.112,288.347
2024-07-13 13:00:00,292.136,289.091
2024-07-13 14:00:00,291.758,288.718
2024-07-13 15:00:00,291.455,287.96
2024-07-13 16:00:00,291.522,289.943
2024-07-13 17:00:00,291.538,290.375
2024-07-13 18:00:00,291.169,289.958
2024-07-13 19:00:00,290.776,290.435
2024-07-13 20:00:00,290.744,290.491
2024-07-13 21:00:00,290.733,290.101
2024-07-13 22:00:00,291.122,290.011
2024-07-13 23:00:00,291.865,289.609
2024-07-14 00:00:00,292.21,290.0
2024-07-14 01:00:00,292.608,289.178
2024-07-14 02:00:00,292.606,288.789
2024-07-14 03:00:00,292.647,288.786
2024-07-14 04:00:00,293.092,289.204
2024-07-14 05:00:00,292.347,290.059
2024-07-14 06:00:00,292.387,290.098
2024-07-14 07:00:00,292.008,290.062
2024-07-14 08:00:00,291.999,290.066
2024-07-14 09:00:00,291.962,290.017
2024-07-14 10:00:00,292.686,287.98
2024-07-14 11:00:00,292.591,287.193
2024-07-14 12:00:00,292.272,287.205
2024-07-14 13:00:00,292.309,287.61
2024-07-14 14:00:00,292.07,287.196
2024-07-14 15:00:00,291.894,287.202
2024-07-14 16:00:00,291.827,288.017
2024-07-14 17:00:00,291.354,289.377
2024-07-14 18:00:00,291.69,288.351
2024-07-14 19:00:00,292.132,287.144
2024-07-14 20:00:00,290.721,286.314
2024-07-14 21:00:00,288.996,284.722
2024-07-14 22:00:00,286.434,285.498
2024-07-14 23:00:00,287.173,284.856
2024-07-15 00:00:00,286.505,284.822
2024-07-15 01:00:00,286.176,284.839
2024-07-15 02:00:00,286.574,284.867
2024-07-15 03:00:00,286.54,285.078
2024-07-15 04:00:00,287.537,285.125
2024-07-15 05:00:00,287.246,284.794
2024-07-15 06:00:00,287.485,284.482
2024-07-15 07:00:00,287.019,284.447
2024-07-15 08:00:00,286.978,286.373
2024-07-15 09:00:00,285.574,284.114
2024-07-15 10:00:00,285.675,283.307
2024-07-15 11:00:00,285.662,282.524
2024-07-15 12:00:00,286.675,283.15
2024-07-15 13:00:00,286.056,284.543
2024-07-15 14:00:00,284.953,284.956
2024-07-15 15:00:00,284.986,284.127
2024-07-15 16:00:00,286.093,283.54
2024-07-15 17:00:00,286.012,282.664
2024-07-15 18:00:00,286.772,280.316
2024-07-15 19:00:00,286.659,280.69
2024-07-15 20:00:00,285.872,281.046
2024-07-15 21:00:00,284.152,281.124
2024-07-15 22:00:00,284.448,283.188
2024-07-15 23:00:00,286.979,283.592
2024-07-16 00:00:00,286.249,282.951
2024-07-16 01:00:00,284.741,280.861
2024-07-16 02:00:00,286.064,281.26
2024-07-16 03:00:00,285.378,279.229
2024-07-16 04:00:00,286.877,279.262
2024-07-16 05:00:00,287.195,279.618
2024-07-16 06:00:00,287.064,280.436
2024-07-16 07:00:00,284.772,280.02
2024-07-16 08:00:00,284.364,280.413
2024-07-16 09:00:00,285.113,280.848
2024-07-16 10:00:00,285.914,280.945
2024-07-16 11:00:00,286.706,282.622
2024-07-16 12:00:00,286.109,282.987
2024-07-16 13:00:00,286.024,282.128
2024-07-16 14:00:00,284.138,281.662
2024-07-16 15:00:00,284.087,281.301
2024-07-16 16:00:00,284.412,280.879
2024-07-16 17:00:00,285.028,280.46
2024-07-16 18:00:00,286.457,279.311
2024-07-16 19:00:00,286.478,278.528
2024-07-16 20:00:00,285.313,280.527
2024-07-16 21:00:00,286.873,281.762
2024-07-16 22:00:00,287.627,279.814
2024-07-16 23:00:00,285.935,281.584
2024-07-17 00:00:00,284.926,279.492
2024-07-17 01:00:00,287.632,280.387
2024-07-17 02:00:00,285.434,281.558
2024-07-17 03:00:00,286.602,281.487
2024-07-17 04:00:00,286.014,279.352
2024-07-17 05:00:00,285.598,278.945
2024-07-17 06:00:00,288.083,279.408
2024-07-17 07:00:00,286.626,281.042
2024-07-17 08:00:00,285.873,280.281
2024-07-17 09:00:00,287.259,280.731
2024-07-17 10:00:00,288.064,280.728
2024-07-17 11:00:00,290.349,280.687
2024-07-17 12:00:00,287.996,280.666
2024-07-17 13:00:00,287.517,280.207
2024-07-17 14:00:00,285.212,278.551
2024-07-17 15:00:00,284.126,278.53
2024-07-17 16:00:00,283.778,278.943
2024-07-17 17:00:00,285.293,277.778
2024-07-17 18:00:00,285.65,277.469
2024-07-17 19:00:00,284.847,279.569
2024-07-17 20:00:00,286.035,279.701
2024-07-17 21:00:00,285.592,280.77
2024-07-17 22:00:00,281.201,278.154
2024-07-17 23:00:00,278.239,277.409
2024-07-18 00:00:00,276.739,276.351
2024-07-18 01:00:00,276.739,277.068
2024-07-18 02:00:00,283.592,278.156
2024-07-18 03:00:00,286.825,279.913
2024-07-18 04:00:00,286.822,278.864
2024-07-18 05:00:00,285.42,279.224
2024-07-18 06:00:00,284.952,278.69
2024-07-18 07:00:00,283.879,279.493
2024-07-18 08:00:00,285.012,279.543
2024-07-18 09:00:00,281.417,279.576
2024-07-18 10:00:00,282.198,279.587
2024-07-18 11:00:00,284.31,280.742
2024-07-18 12:00:00,283.494,278.3
2024-07-18 13:00:00,282.632,280.297
2024-07-18 14:00:00,285.5,278.244
2024-07-18 15:00:00,282.853,277.0
2024-07-18 16:00:00,278.493,275.789
2024-07-18 17:00:00,277.5,276.209
2024-07-18 18:00:00,278.01,276.276
2024-07-18 19:00:00,277.639,276.469
2024-07-18 20:00:00,277.595,276.928
2024-07-18 21:00:00,278.567,279.013
2024-07-18 22:00:00,279.149,277.325
2024-07-18 23:00:00,279.223,275.872
2024-07-19 00:00:00,279.227,275.5
2024-07-19 01:00:00,278.52,275.462
2024-07-19 02:00:00,279.284,276.218
2024-07-19 03:00:00,279.306,276.214
2024-07-19 04:00:00,279.286,277.218
2024-07-19 05:00:00,279.67,278.08
2024-07-19 06:00:00,279.918,277.643
2024-07-19 07:00:00,288.685,279.187
2024-07-19 08:00:00,286.963,279.243
2024-07-19 09:00:00,282.368,278.894
2024-07-19 10:00:00,283.526,278.925
2024-07-19 11:00:00,280.543,278.897
2024-07-19 12:00:00,284.989,278.391
2024-07-19 13:00:00,285.821,278.356
2024-07-19 14:00:00,287.513,276.355
2024-07-19 15:00:00,279.097,275.212
2024-07-19 16:00:00,278.785,275.565
2024-07-19 17:00:00,279.567,274.782
2024-07-19 18:00:00,279.996,275.461
2024-07-19 19:00:00,280.742,274.979
2024-07-19 20:00:00,280.305,276.61
2024-07-19 21:00:00,279.564,276.289
2024-07-19 22:00:00,278.66,273.534
2024-07-19 23:00:00,279.044,275.192
2024-07-20 00:00:00,279.042,275.021
2024-07-20 01:00:00,279.497,274.947
2024-07-20 02:00:00,279.871,275.698
2024-07-20 03:00:00,279.868,275.259
2024-07-20 04:00:00,280.26,276.306
2024-07-20 05:00:00,280.014,276.366
2024-07-20 06:00:00,280.036,277.097
2024-07-20 07:00:00,279.852,279.311
2024-07-20 08:00:00,280.858,278.925
2024-07-20 09:00:00,280.753,278.193
2024-07-20 10:00:00,281.612,278.61
2024-07-20 11:00:00,282.48,278.226
2024-07-20 12:00:00,281.871,278.167
2024-07-20 13:00:00,286.221,277.755
2024-07-20 14:00:00,280.517,274.954
2024-07-20 15:00:00,280.016,272.489
2024-07-20 16:00:00,278.797,274.216
2024-07-20 17:00:00,279.633,274.633
2024-07-20 18:00:00,279.813,275.438
2024-07-20 19:00:00,279.174,274.219
2024-07-20 20:00:00,278.768,272.181
2024-07-20 21:00:00,279.168,272.52
2024-07-20 22:00:00,279.799,271.176
2024-07-20 23:00:00,279.234,272.261
2024-07-21 00:00:00,279.884,274.606
2024-07-21 01:00:00,280.008,275.459
2024-07-21 02:00:00,279.194,275.078
2024-07-21 03:00:00,279.377,275.439
2024-07-21 04:00:00,279.777,274.599
2024-07-21 05:00:00,280.428,273.101
2024-07-21 06:00:00,280.482,273.851
2024-07-21 07:00:00,280.198,276.374
2024-07-21 08:00:00,280.601,278.32
2024-07-21 09:00:00,277.931,279.462
2024-07-21 10:00:00,278.364,278.676
2024-07-21 11:00:00,279.14,278.293
2024-07-21 12:00:00,278.788,278.311
2024-07-21 13:00:00,280.221,278.306
2024-07-21 14:00:00,278.895,277.871
2024-07-21 15:00:00,279.28,276.27
2024-07-21 16:00:00,279.164,275.474
2024-07-21 17:00:00,277.856,275.063
2024-07-21 18:00:00,277.47,275.498
2024-07-21 19:00:00,277.733,274.676
2024-07-21 20:00:00,279.822,275.07
2024-07-21 21:00:00,279.445,272.219
2024-07-21 22:00:00,280.604,271.426
2024-07-21 23:00:00,277.179,271.826
2024-07-22 00:00:00,279.976,273.719
2024-07-22 01:00:00,281.242,274.867
2024-07-22 02:00:00,280.016,275.69
2024-07-22 03:00:00,280.031,275.713
2024-07-22 04:00:00,277.357,275.274
2024-07-22 05:00:00,277.725,274.494
2024-07-22 06:00:00,280.456,273.457
2024-07-22 07:00:00,281.656,274.031
2024-07-22 08:00:00,277.81,276.504
2024-07-22 09:00:00,277.679,277.661
2024-07-22 10:00:00,277.605,278.432
2024-07-22 11:00:00,277.213,278.43
2024-07-22 12:00:00,277.982,278.037
2024-07-22 13:00:00,275.416,278.028
2024-07-22 14:00:00,275.409,278.018
2024-07-22 15:00:00,274.98,277.2
2024-07-22 16:00:00,275.754,275.992
2024-07-22 17:00:00,274.444,273.548
2024-07-22 18:00:00,274.63,270.183
2024-07-22 19:00:00,276.786,269.171
2024-07-22 20:00:00,275.929,269.053
2024-07-22 21:00:00,278.901,270.009
2024-07-22 22:00:00,279.799,269.836
2024-07-22 23:00:00,279.149,271.146
2024-07-23 00:00:00,277.365,271.971
2024-07-23 01:00:00,280.944,273.18
2024-07-23 02:00:00,280.964,273.577
2024-07-23 03:00:00,281.306,273.172
2024-07-23 04:00:00,281.455,273.156
2024-07-23 05:00:00,281.16,273.092
2024-07-23 06:00:00,281.003,272.294
2024-07-23 07:00:00,280.742,271.928
2024-07-23 08:00:00,279.464,272.101
2024-07-23 09:00:00,278.281,273.446
2024-07-23 10:00:00,277.184,275.81
2024-07-23 11:00:00,274.64,276.207
2024-07-23 12:00:00,275.91,276.574
2024-07-23 13:00:00,276.072,276.185
2024-07-23 14:00:00,275.704,276.17
2024-07-23 15:00:00,275.053,274.529
2024-07-23 16:00:00,278.212,271.146
2024-07-23 17:00:00,277.558,267.607
2024-07-23 18:00:00,277.637,270.574
2024-07-23 19:00:00,279.498,272.092
2024-07-23 20:00:00,279.355,272.102
2024-07-23 21:00:00,277.487,272.169
2024-07-23 22:00:00,276.844,272.794
2024-07-23 23:00:00,278.856,270.022
2024-07-24 00:00:00,281.894,270.8
2024-07-24 01:00:00,278.126,270.153
2024-07-24 02:00:00,276.988,270.22
2024-07-24 03:00:00,279.038,269.901
2024-07-24 04:00:00,279.133,269.559
2024-07-24 05:00:00,279.063,269.823
2024-07-24 06:00:00,278.765,269.668
2024-07-24 07:00:00,279.348,269.103
2024-07-24 08:00:00,279.113,268.59
2024-07-24 09:00:00,279.191,268.11
2024-07-24 10:00:00,281.602,267.758
2024-07-24 11:00:00,279.015,268.671
2024-07-24 12:00:00,280.099,268.712
2024-07-24 13:00:00,279.119,268.769
2024-07-24 14:00:00,281.222,268.76
2024-07-24 15:00:00,279.931,268.609
2024-07-24 16:00:00,279.205,267.942
2024-07-24 17:00:00,279.003,268.256
2024-07-24 18:00:00,278.048,269.693
2024-07-24 19:00:00,278.659,270.773
2024-07-24 20:00:00,279.259,270.746
2024-07-24 21:00:00,279.488,270.006
2024-07-24 22:00:00,280.015,268.969
2024-07-24 23:00:00,281.725,268.082
2024-07-25 00:00:00,281.564,267.543
2024-07-25 01:00:00,281.282,267.814
2024-07-25 02:00:00,281.178,268.041
2024-07-25 03:00:00,281.422,267.649
2024-07-25 04:00:00,280.776,266.514
2024-07-25 05:00:00,281.124,266.107
2024-07-25 06:00:00,282.008,265.962
2024-07-25 07:00:00,282.7,265.853
2024-07-25 08:00:00,274.201,266.465
2024-07-25 09:00:00,280.341,266.611
2024-07-25 10:00:00,280.646,266.908
2024-07-25 11:00:00,281.641,267.108
2024-07-25 12:00:00,282.376,268.623
2024-07-25 13:00:00,281.004,268.205
2024-07-25 14:00:00,280.621,268.678
2024-07-25 15:00:00,281.792,266.313
2024-07-25 16:00:00,281.495,267.058
2024-07-25 17:00:00,281.368,266.042
2024-07-25 18:00:00,279.745,265.487
2024-07-25 19:00:00,271.547,265.742
2024-07-25 20:00:00,276.312,265.709
2024-07-25 21:00:00,273.403,266.15
2024-07-25 22:00:00,272.83,266.603
2024-07-25 23:00:00,281.141,266.554
2024-07-26 00:00:00,282.699,267.665
2024-07-26 01:00:00,282.526,266.116
2024-07-26 02:00:00,280.972,265.528
2024-07-26 03:00:00,281.834,264.792
2024-07-26 04:00:00,276.644,264.782
2024-07-26 05:00:00,277.91,263.843
2024-07-26 06:00:00,275.919,263.51
2024-07-26 07:00:00,275.789,262.662
2024-07-26 08:00:00,275.972,262.663
2024-07-26 09:00:00,276.774,262.854
2024-07-26 10:00:00,274.229,262.277
2024-07-26 11:00:00,273.851,264.092
2024-07-26 12:00:00,272.91,265.631
2024-07-26 13:00:00,272.649,266.404
2024-07-26 14:00:00,271.518,266.111
2024-07-26 15:00:00,272.016,264.707
2024-07-26 16:00:00,272.751,264.205
2024-07-26 17:00:00,273.694,262.88
2024-07-26 18:00:00,274.55,261.766
2024-07-26 19:00:00,274.297,261.836
2024-07-26 20:00:00,273.349,261.515
2024-07-26 21:00:00,273.203,261.866
2024-07-26 22:00:00,273.299,261.988
2024-07-26 23:00:00,273.783,262.304
2024-07-27 00:00:00,273.405,262.633
2024-07-27 01:00:00,274.184,262.652
2024-07-27 02:00:00,275.244,262.684
2024-07-27 03:00:00,273.043,263.081
2024-07-27 04:00:00,272.445,262.771
2024-07-27 05:00:00,273.711,262.373
2024-07-27 06:00:00,275.717,262.057
2024-07-27 07:00:00,276.755,261.189
2024-07-27 08:00:00,276.383,261.574
2024-07-27 09:00:00,275.066,262.472
2024-07-27 10:00:00,274.226,263.471
2024-07-27 11:00:00,274.688,264.143
2024-07-27 12:00:00,274.684,264.869
2024-07-27 13:00:00,274.958,264.837
2024-07-27 14:00:00,274.541,264.839
2024-07-27 15:00:00,274.626,264.861
2024-07-27 16:00:00,274.021,264.151
2024-07-27 17:00:00,272.388,264.207
2024-07-27 18:00:00,274.485,262.809
2024-07-27 19:00:00,274.586,261.464
2024-07-27 20:00:00,275.367,259.787
2024-07-27 21:00:00,275.437,259.574
2024-07-27 22:00:00,275.067,259.908
2024-07-27 23:00:00,275.806,260.245
2024-07-28 00:00:00,275.477,259.722
2024-07-28 01:00:00,275.018,262.033
2024-07-28 02:00:00,274.727,263.095
2024-07-28 03:00:00,274.721,263.124
2024-07-28 04:00:00,275.055,263.089
2024-07-28 05:00:00,274.234,263.096
2024-07-28 06:00:00,274.101,262.778
2024-07-28 07:00:00,274.416,262.454
2024-07-28 08:00:00,273.847,261.105
2024-07-28 09:00:00,274.63,260.299
2024-07-28 10:00:00,274.542,258.925
2024-07-28 11:00:00,273.986,259.059
2024-07-28 12:00:00,273.092,259.416
2024-07-28 13:00:00,272.609,261.197
2024-07-28 14:00:00,273.682,260.621
2024-07-28 15:00:00,272.874,260.21
2024-07-28 16:00:00,272.569,260.295
2024-07-28 17:00:00,272.624,260.312
2024-07-28 18:00:00,273.795,260.343
2024-07-28 19:00:00,273.841,260.127
2024-07-28 20:00:00,272.923,259.077
2024-07-28 21:00:00,272.253,259.22
2024-07-28 22:00:00,271.955,259.186
2024-07-28 23:00:00,272.29,258.78
2024-07-29 00:00:00,271.914,258.719
2024-07-29 01:00:00,272.475,259.047
2024-07-29 02:00:00,272.411,259.305
2024-07-29 03:00:00,272.719,259.655
2024-07-29 04:00:00,272.964,259.932
2024-07-29 05:00:00,272.54,259.898
2024-07-29 06:00:00,272.296,259.94
2024-07-29 07:00:00,271.408,259.639
2024-07-29 08:00:00,270.919,259.322
2024-07-29 09:00:00,270.913,258.639
2024-07-29 10:00:00,270.595,261.364
2024-07-29 11:00:00,270.364,258.984
2024-07-29 12:00:00,270.063,262.485
2024-07-29 13:00:00,270.516,263.561
2024-07-29 14:00:00,270.248,264.002
2024-07-29 15:00:00,268.372,264.071
2024-07-29 16:00:00,268.007,259.72
2024-07-29 17:00:00,266.871,259.323
2024-07-29 18:00:00,264.429,261.433
2024-07-29 19:00:00,263.165,263.54
2024-07-29 20:00:00,263.615,267.882
2024-07-29 21:00:00,264.907,267.505
2024-07-29 22:00:00,266.605,267.067
2024-07-29 23:00:00,267.376,266.666
2024-07-30 00:00:00,267.686,266.679
2024-07-30 01:00:00,267.479,261.665
2024-07-30 02:00:00,266.473,261.132
2024-07-30 03:00:00,266.732,262.168
2024-07-30 04:00:00,267.598,263.217
2024-07-30 05:00:00,268.058,263.168
2024-07-30 06:00:00,268.108,263.523
2024-07-30 07:00:00,268.4,263.45
2024-07-30 08:00:00,267.997,263.378
2024-07-30 09:00:00,268.064,263.361
2024-07-30 10:00:00,268.077,262.949
2024-07-30 11:00:00,268.426,262.921
2024-07-30 12:00:00,268.736,262.916
2024-07-30 13:00:00,268.938,262.519
2024-07-30 14:00:00,268.286,262.532
2024-07-30 15:00:00,268.567,262.533
2024-07-30 16:00:00,268.636,262.231
2024-07-30 17:00:00,269.323,262.271
2024-07-30 18:00:00,269.448,261.571
2024-07-30 19:00:00,269.538,261.35
2024-07-30 20:00:00,269.984,260.323
2024-07-30 21:00:00,270.043,259.651
2024-07-30 22:00:00,270.481,260.478
2024-07-30 23:00:00,271.118,260.455
2024-07-31 00:00:00,272.108,259.976
2024-07-31 01:00:00,272.914,260.229
2024-07-31 02:00:00,273.202,260.545
2024-07-31 03:00:00,272.965,261.238
2024-07-31 04:00:00,272.367,261.609
2024-07-31 05:00:00,272.67,261.196
2024-07-31 06:00:00,271.884,260.741
2024-07-31 07:00:00,273.063,260.749
2024-07-31 08:00:00,272.824,260.805
2024-07-31 09:00:00,274.826,260.387
2024-07-31 10:00:00,272.231,259.572
2024-07-31 11:00:00,271.79,258.375
2024-07-31 12:00:00,271.087,258.745
2024-07-31 13:00:00,271.846,259.124
2024-07-31 14:00:00,272.262,259.514
2024-07-31 15:00:00,272.692,259.51
2024-07-31 16:00:00,273.074,259.131
2024-07-31 17:00:00,273.095,259.158
2024-07-31 18:00:00,273.133,259.199
2024-07-31 19:00:00,272.81,259.665
2024-07-31 20:00:00,272.501,260.161
2024-07-31 21:00:00,272.851,259.873
2024-07-31 22:00:00,272.786,259.586
2024-07-31 23:00:00,273.24,259.638
2024-08-01 00:00:00,275.071,259.626
2024-08-01 01:00:00,275.616,259.54
2024-08-01 02:00:00,275.711,259.462
2024-08-01 03:00:00,276.552,259.39
2024-08-01 04:00:00,277.218,258.985
2024-08-01 05:00:00,277.002,258.568
2024-08-01 06:00:00,276.247,258.609
2024-08-01 07:00:00,276.339,258.293
2024-08-01 08:00:00,275.977,258.335
2024-08-01 09:00:00,274.558,257.965
2024-08-01 10:00:00,274.542,257.591
2024-08-01 11:00:00,274.561,257.147
2024-08-01 12:00:00,275.566,256.689
2024-08-01 13:00:00,274.495,256.234
2024-08-01 14:00:00,275.235,256.181
2024-08-01 15:00:00,276.535,256.542
2024-08-01 16:00:00,276.02,256.928
2024-08-01 17:00:00,275.959,256.932
2024-08-01 18:00:00,275.594,256.951
2024-08-01 19:00:00,276.032,257.4
2024-08-01 20:00:00,276.957,257.484
2024-08-01 21:00:00,276.823,257.953
2024-08-01 22:00:00,276.121,258.065
2024-08-01 23:00:00,276.848,258.15
2024-08-02 00:00:00,276.353,257.8
2024-08-02 01:00:00,276.465,257.791
2024-08-02 02:00:00,276.497,257.73
2024-08-02 03:00:00,276.546,257.647
2024-08-02 04:00:00,276.518,257.585
2024-08-02 05:00:00,276.443,257.155
2024-08-02 06:00:00,276.258,256.785
2024-08-02 07:00:00,277.757,256.85
2024-08-02 08:00:00,277.031,256.501
2024-08-02 09:00:00,277.525,256.58
2024-08-02 10:00:00,277.478,255.802
2024-08-02 11:00:00,277.116,255.83
2024-08-02 12:00:00,277.125,255.371
2024-08-02 13:00:00,275.884,254.894
2024-08-02 14:00:00,277.331,254.789
2024-08-02 15:00:00,276.525,254.343
2024-08-02 16:00:00,274.778,255.101
2024-08-02 17:00:00,274.997,255.092
2024-08-02 18:00:00,272.926,255.489
2024-08-02 19:00:00,274.15,255.527
2024-08-02 20:00:00,276.088,255.59
2024-08-02 21:00:00,276.275,255.673
2024-08-02 22:00:00,276.661,255.768
2024-08-02 23:00:00,276.351,255.853
2024-08-03 00:00:00,276.033,255.549
2024-08-03 01:00:00,276.841,255.559
2024-08-03 02:00:00,277.8,255.148
2024-08-03 03:00:00,277.581,255.095
2024-08-03 04:00:00,277.519,255.41
2024-08-03 05:00:00,275.942,255.366
2024-08-03 06:00:00,278.7,254.95
2024-08-03 07:00:00,277.648,254.952
2024-08-03 08:00:00,277.082,254.978
2024-08-03 09:00:00,277.772,255.053
2024-08-03 10:00:00,278.873,254.68
2024-08-03 11:00:00,279.148,254.32
2024-08-03 12:00:00,277.375,253.919
2024-08-03 13:00:00,276.784,253.904
2024-08-03 14:00:00,277.01,253.434
2024-08-03 15:00:00,276.569,253.334
2024-08-03 16:00:00,277.201,252.87
2024-08-03 17:00:00,277.499,253.243
2024-08-03 18:00:00,276.623,253.628
2024-08-03 19:00:00,275.881,254.04
2024-08-03 20:00:00,276.288,254.088
2024-08-03 21:00:00,276.712,254.175
2024-08-03 22:00:00,277.532,254.274
2024-08-03 23:00:00,278.354,254.344
2024-08-04 00:00:00,278.206,254.008
2024-08-04 01:00:00,278.381,253.656
2024-08-04 02:00:00,278.926,253.666
2024-08-04 03:00:00,279.548,253.65
2024-08-04 04:00:00,279.303,253.599
2024-08-04 05:00:00,279.637,253.916
2024-08-04 06:00:00,279.65,253.894
2024-08-04 07:00:00,279.576,254.3
2024-08-04 08:00:00,278.656,254.301
2024-08-04 09:00:00,278.058,253.533
2024-08-04 10:00:00,277.981,253.607
2024-08-04 11:00:00,278.139,253.231
2024-08-04 12:00:00,278.126,253.245
2024-08-04 13:00:00,277.979,252.834
2024-08-04 14:00:00,277.546,252.763
2024-08-04 15:00:00,277.314,252.258
2024-08-04 16:00:00,277.978,252.603
2024-08-04 17:00:00,277.863,252.2
2024-08-04 18:00:00,276.649,252.208
2024-08-04 19:00:00,276.777,252.248
2024-08-04 20:00:00,277.148,251.897
2024-08-04 21:00:00,277.179,251.575
2024-08-04 22:00:00,277.188,251.658
2024-08-04 23:00:00,277.143,251.352
2024-08-05 00:00:00,277.59,251.435
2024-08-05 01:00:00,277.447,251.918
2024-08-05 02:00:00,277.407,251.972
2024-08-05 03:00:00,279.268,251.594
2024-08-05 04:00:00,280.874,251.583
2024-08-05 05:00:00,280.841,251.138
2024-08-05 06:00:00,280.415,251.064
2024-08-05 07:00:00,277.573,250.631
2024-08-05 08:00:00,277.24,250.974
2024-08-05 09:00:00,277.506,250.94
2024-08-05 10:00:00,277.484,251.322
2024-08-05 11:00:00,279.051,251.716
2024-08-05 12:00:00,279.049,251.725
2024-08-05 13:00:00,279.546,251.712
2024-08-05 14:00:00,279.156,251.306
2024-08-05 15:00:00,276.634,250.494
2024-08-05 16:00:00,277.064,250.1
2024-08-05 17:00:00,276.759,249.718
2024-08-05 18:00:00,276.456,249.348
2024-08-05 19:00:00,278.078,249.371
2024-08-05 20:00:00,278.516,249.398
2024-08-05 21:00:00,278.146,249.431
2024-08-05 22:00:00,278.149,249.868
2024-08-05 23:00:00,278.512,249.952
2024-08-06 00:00:00,278.878,250.422
2024-08-06 01:00:00,278.954,250.911
2024-08-06 02:00:00,280.325,250.958
2024-08-06 03:00:00,280.19,250.983
2024-08-06 04:00:00,280.649,250.975
2024-08-06 05:00:00,280.845,250.551
2024-08-06 06:00:00,280.501,250.095
2024-08-06 07:00:00,280.841,249.627
2024-08-06 08:00:00,281.255,249.557
2024-08-06 09:00:00,280.453,249.51
2024-08-06 10:00:00,278.811,249.485
2024-08-06 11:00:00,277.794,249.483
2024-08-06 12:00:00,277.317,249.493
2024-08-06 13:00:00,278.849,249.502
2024-08-06 14:00:00,278.017,249.111
2024-08-06 15:00:00,276.861,249.101
2024-08-06 16:00:00,276.457,249.131
2024-08-06 17:00:00,278.182,249.553
2024-08-06 18:00:00,277.608,249.968
2024-08-06 19:00:00,278.518,250.39
2024-08-06 20:00:00,278.222,250.4
2024-08-06 21:00:00,277.846,250.427
2024-08-06 22:00:00,278.261,249.678
2024-08-06 23:00:00,278.282,249.742
2024-08-07 00:00:00,278.337,249.833
2024-08-07 01:00:00,278.768,250.696
2024-08-07 02:00:00,279.18,251.902
2024-08-07 03:00:00,278.838,252.34
2024-08-07 04:00:00,279.234,253.118
2024-08-07 05:00:00,279.251,252.317
2024-08-07 06:00:00,279.28,251.496
2024-08-07 07:00:00,278.893,250.286
2024-08-07 08:00:00,278.485,249.448
2024-08-07 09:00:00,278.452,249.368
2024-08-07 10:00:00,278.423,249.298
2024-08-07 11:00:00,278.402,248.851
2024-08-07 12:00:00,278.361,248.833
2024-08-07 13:00:00,278.334,248.454
2024-08-07 14:00:00,278.318,248.871
