time,24kum2a_s37_0002m,24kum2a_s37_0030m
2024-08-07 15:00:00,29.659,30.8
2024-08-07 16:00:00,29.64,30.789
2024-08-07 17:00:00,29.625,30.782
2024-08-07 18:00:00,29.616,30.775
2024-08-07 19:00:00,29.596,30.771
2024-08-07 20:00:00,29.595,30.774
2024-08-07 21:00:00,29.619,30.774
2024-08-07 22:00:00,29.647,30.764
2024-08-07 23:00:00,29.659,30.747
2024-08-08 00:00:00,29.665,30.725
2024-08-08 01:00:00,29.63,30.704
2024-08-08 02:00:00,29.618,30.688
2024-08-08 03:00:00,29.649,30.678
2024-08-08 04:00:00,29.681,30.677
2024-08-08 05:00:00,29.694,30.683
2024-08-08 06:00:00,29.714,30.694
2024-08-08 07:00:00,29.722,30.707
2024-08-08 08:00:00,29.721,30.722
2024-08-08 09:00:00,29.693,30.738
2024-08-08 10:00:00,29.668,30.755
2024-08-08 11:00:00,29.648,30.775
2024-08-08 12:00:00,29.639,30.796
2024-08-08 13:00:00,29.66,30.798
2024-08-08 14:00:00,29.724,30.786
2024-08-08 15:00:00,29.766,30.764
2024-08-08 16:00:00,29.736,30.743
2024-08-08 17:00:00,29.668,30.736
2024-08-08 18:00:00,29.663,30.725
2024-08-08 19:00:00,29.682,30.723
2024-08-08 20:00:00,29.692,30.733
2024-08-08 21:00:00,29.705,30.745
2024-08-08 22:00:00,29.711,30.745
2024-08-08 23:00:00,29.705,30.732
2024-08-09 00:00:00,29.705,30.715
2024-08-09 01:00:00,29.709,30.704
2024-08-09 02:00:00,29.695,30.691
2024-08-09 03:00:00,29.685,30.681
2024-08-09 04:00:00,29.698,30.673
2024-08-09 05:00:00,29.734,30.672
2024-08-09 06:00:00,29.775,30.676
2024-08-09 07:00:00,29.776,30.684
2024-08-09 08:00:00,29.764,30.697
2024-08-09 09:00:00,29.751,30.71
2024-08-09 10:00:00,29.725,30.721
2024-08-09 11:00:00,29.716,30.742
2024-08-09 12:00:00,29.73,30.772
2024-08-09 13:00:00,29.803,30.805
2024-08-09 14:00:00,29.845,30.8
2024-08-09 15:00:00,29.849,30.762
2024-08-09 16:00:00,29.843,30.734
2024-08-09 17:00:00,29.808,30.704
2024-08-09 18:00:00,29.763,30.688
2024-08-09 19:00:00,29.785,30.684
2024-08-09 20:00:00,29.793,30.709
2024-08-09 21:00:00,29.795,30.724
2024-08-09 22:00:00,29.813,30.736
2024-08-09 23:00:00,29.822,30.739
2024-08-10 00:00:00,29.812,30.727
2024-08-10 01:00:00,29.81,30.692
2024-08-10 02:00:00,29.827,30.692
2024-08-10 03:00:00,29.843,30.691
2024-08-10 04:00:00,29.854,30.685
2024-08-10 05:00:00,29.9,30.674
2024-08-10 06:00:00,30.121,30.664
2024-08-10 07:00:00,30.248,30.652
2024-08-10 08:00:00,30.243,30.669
2024-08-10 09:00:00,30.349,30.715
2024-08-10 10:00:00,30.415,30.722
2024-08-10 11:00:00,30.41,30.73
2024-08-10 12:00:00,30.4,30.725
2024-08-10 13:00:00,30.399,30.709
2024-08-10 14:00:00,30.404,30.678
2024-08-10 15:00:00,30.41,30.656
2024-08-10 16:00:00,30.417,30.64
2024-08-10 17:00:00,30.434,30.62
2024-08-10 18:00:00,30.322,30.661
2024-08-10 19:00:00,30.178,30.686
2024-08-10 20:00:00,30.158,30.672
2024-08-10 21:00:00,30.164,30.655
2024-08-10 22:00:00,30.198,30.652
2024-08-10 23:00:00,30.224,30.648
2024-08-11 00:00:00,30.288,30.648
2024-08-11 01:00:00,30.396,30.654
2024-08-11 02:00:00,30.426,30.659
2024-08-11 03:00:00,30.422,30.664
2024-08-11 04:00:00,30.402,30.659
2024-08-11 05:00:00,30.354,30.645
2024-08-11 06:00:00,30.277,30.623
2024-08-11 07:00:00,30.23,30.598
2024-08-11 08:00:00,30.205,30.686
2024-08-11 09:00:00,30.189,30.867
2024-08-11 10:00:00,30.19,30.926
2024-08-11 11:00:00,30.206,30.959
2024-08-11 12:00:00,30.215,30.964
2024-08-11 13:00:00,30.209,30.936
2024-08-11 14:00:00,30.192,30.831
2024-08-11 15:00:00,30.2,30.635
2024-08-11 16:00:00,30.198,30.563
2024-08-11 17:00:00,30.196,30.549
2024-08-11 18:00:00,30.182,30.541
2024-08-11 19:00:00,30.153,30.559
2024-08-11 20:00:00,30.144,30.59
2024-08-11 21:00:00,30.073,30.645
2024-08-11 22:00:00,29.981,30.672
2024-08-11 23:00:00,30.063,30.703
2024-08-12 00:00:00,30.137,30.635
2024-08-12 01:00:00,30.152,30.637
2024-08-12 02:00:00,30.179,30.586
2024-08-12 03:00:00,30.222,30.567
2024-08-12 04:00:00,30.255,30.571
2024-08-12 05:00:00,30.3,30.571
2024-08-12 06:00:00,30.328,30.566
2024-08-12 07:00:00,30.31,30.562
2024-08-12 08:00:00,30.323,30.596
2024-08-12 09:00:00,30.294,30.695
2024-08-12 10:00:00,30.269,30.91
2024-08-12 11:00:00,30.252,30.994
2024-08-12 12:00:00,30.246,30.992
2024-08-12 13:00:00,30.249,30.992
2024-08-12 14:00:00,30.263,30.994
2024-08-12 15:00:00,30.291,30.998
2024-08-12 16:00:00,30.264,30.966
2024-08-12 17:00:00,30.264,30.719
2024-08-12 18:00:00,30.309,30.646
2024-08-12 19:00:00,30.212,30.665
2024-08-12 20:00:00,30.165,30.617
2024-08-12 21:00:00,30.164,30.644
2024-08-12 22:00:00,30.187,30.683
2024-08-12 23:00:00,30.225,30.702
2024-08-13 00:00:00,30.237,30.744
2024-08-13 01:00:00,30.238,30.895
2024-08-13 02:00:00,30.251,31.002
2024-08-13 03:00:00,30.194,31.02
2024-08-13 04:00:00,30.147,31.027
2024-08-13 05:00:00,30.099,31.032
2024-08-13 06:00:00,30.094,31.046
2024-08-13 07:00:00,30.096,31.05
2024-08-13 08:00:00,30.101,31.035
2024-08-13 09:00:00,30.112,31.021
2024-08-13 10:00:00,30.125,31.04
2024-08-13 11:00:00,30.141,31.038
2024-08-13 12:00:00,30.165,31.037
2024-08-13 13:00:00,30.179,31.035
2024-08-13 14:00:00,30.171,
2024-08-13 15:00:00,30.15,
2024-08-13 16:00:00,30.146,
2024-08-13 17:00:00,30.164,
2024-08-13 18:00:00,30.154,
2024-08-13 19:00:00,30.143,
2024-08-13 20:00:00,30.122,
2024-08-13 21:00:00,30.08,
2024-08-13 22:00:00,30.054,
2024-08-13 23:00:00,30.051,
2024-08-14 00:00:00,30.068,
2024-08-14 01:00:00,30.09,
2024-08-14 02:00:00,30.125,
2024-08-14 03:00:00,30.146,
2024-08-14 04:00:00,30.208,
2024-08-14 05:00:00,30.226,
2024-08-14 06:00:00,30.201,
2024-08-14 07:00:00,30.178,
2024-08-14 08:00:00,30.178,
2024-08-14 09:00:00,30.189,
2024-08-14 10:00:00,30.2,
2024-08-14 11:00:00,30.167,
2024-08-14 12:00:00,30.163,
2024-08-14 13:00:00,30.147,
2024-08-14 14:00:00,30.131,
2024-08-14 15:00:00,30.127,
2024-08-14 16:00:00,30.139,
2024-08-14 17:00:00,30.124,
2024-08-14 18:00:00,30.083,
2024-08-14 19:00:00,30.066,
2024-08-14 20:00:00,30.021,
2024-08-14 21:00:00,30.008,
2024-08-14 22:00:00,30.015,
2024-08-14 23:00:00,30.022,
2024-08-15 00:00:00,30.03,
2024-08-15 01:00:00,30.044,
2024-08-15 02:00:00,30.052,
2024-08-15 03:00:00,30.079,
2024-08-15 04:00:00,30.101,
2024-08-15 05:00:00,30.119,
2024-08-15 06:00:00,30.147,
2024-08-15 07:00:00,30.153,
2024-08-15 08:00:00,30.157,
2024-08-15 09:00:00,30.15,
2024-08-15 10:00:00,30.157,
2024-08-15 11:00:00,30.161,
2024-08-15 12:00:00,30.07,
2024-08-15 13:00:00,30.041,
2024-08-15 14:00:00,30.063,
2024-08-15 15:00:00,30.106,
2024-08-15 16:00:00,30.121,
2024-08-15 17:00:00,30.124,
2024-08-15 18:00:00,30.13,
2024-08-15 19:00:00,30.137,
2024-08-15 20:00:00,30.202,
2024-08-15 21:00:00,30.295,
2024-08-15 22:00:00,30.243,
2024-08-15 23:00:00,30.206,
2024-08-16 00:00:00,30.246,
2024-08-16 01:00:00,30.349,
2024-08-16 02:00:00,30.299,
2024-08-16 03:00:00,30.283,
2024-08-16 04:00:00,30.366,
2024-08-16 05:00:00,30.476,
2024-08-16 06:00:00,30.478,
2024-08-16 07:00:00,30.508,
2024-08-16 08:00:00,30.504,
2024-08-16 09:00:00,30.502,
2024-08-16 10:00:00,30.532,
2024-08-16 11:00:00,30.574,
2024-08-16 12:00:00,30.589,
2024-08-16 13:00:00,30.586,
2024-08-16 14:00:00,30.587,
2024-08-16 15:00:00,30.58,
2024-08-16 16:00:00,30.564,
2024-08-16 17:00:00,30.54,
2024-08-16 18:00:00,30.498,
2024-08-16 19:00:00,30.381,
2024-08-16 20:00:00,30.282,
2024-08-16 21:00:00,30.213,
2024-08-16 22:00:00,30.204,
2024-08-16 23:00:00,30.216,
2024-08-17 00:00:00,30.283,
2024-08-17 01:00:00,30.309,
2024-08-17 02:00:00,30.334,
2024-08-17 03:00:00,30.332,
2024-08-17 04:00:00,30.315,
2024-08-17 05:00:00,30.291,
2024-08-17 06:00:00,30.254,
2024-08-17 07:00:00,30.255,
2024-08-17 08:00:00,30.238,
2024-08-17 09:00:00,30.248,
2024-08-17 10:00:00,30.253,
2024-08-17 11:00:00,30.307,
2024-08-17 12:00:00,30.505,
2024-08-17 13:00:00,30.529,
2024-08-17 14:00:00,30.612,
2024-08-17 15:00:00,30.631,
2024-08-17 16:00:00,30.619,
2024-08-17 17:00:00,30.61,
2024-08-17 18:00:00,30.604,
2024-08-17 19:00:00,30.591,
2024-08-17 20:00:00,30.55,
2024-08-17 21:00:00,30.537,
2024-08-17 22:00:00,30.546,
2024-08-17 23:00:00,30.513,
2024-08-18 00:00:00,30.541,
2024-08-18 01:00:00,30.586,
2024-08-18 02:00:00,30.613,
2024-08-18 03:00:00,30.626,
2024-08-18 04:00:00,30.632,
2024-08-18 05:00:00,30.649,
2024-08-18 06:00:00,30.584,
2024-08-18 07:00:00,30.592,
2024-08-18 08:00:00,30.614,
2024-08-18 09:00:00,30.613,
2024-08-18 10:00:00,30.603,
2024-08-18 11:00:00,30.618,
2024-08-18 12:00:00,30.604,
2024-08-18 13:00:00,30.595,
2024-08-18 14:00:00,30.648,
2024-08-18 15:00:00,30.748,30.824
2024-08-18 16:00:00,30.78,30.826
2024-08-18 17:00:00,30.79,30.808
2024-08-18 18:00:00,30.789,30.821
2024-08-18 19:00:00,30.782,30.816
2024-08-18 20:00:00,30.772,30.803
2024-08-18 21:00:00,30.74,30.773
2024-08-18 22:00:00,30.709,30.756
2024-08-18 23:00:00,30.669,30.705
2024-08-19 00:00:00,30.669,30.698
2024-08-19 01:00:00,30.688,30.715
2024-08-19 02:00:00,30.63,30.725
2024-08-19 03:00:00,30.636,30.738
2024-08-19 04:00:00,30.744,30.774
2024-08-19 05:00:00,30.724,30.766
2024-08-19 06:00:00,30.714,30.749
2024-08-19 07:00:00,30.646,30.724
2024-08-19 08:00:00,30.593,30.663
2024-08-19 09:00:00,30.58,30.615
2024-08-19 10:00:00,30.486,30.609
2024-08-19 11:00:00,30.338,30.609
2024-08-19 12:00:00,30.334,30.643
2024-08-19 13:00:00,30.367,30.68
2024-08-19 14:00:00,30.484,30.732
2024-08-19 15:00:00,30.581,30.768
2024-08-19 16:00:00,30.63,30.782
2024-08-19 17:00:00,30.647,30.791
2024-08-19 18:00:00,30.654,30.794
2024-08-19 19:00:00,30.652,30.783
2024-08-19 20:00:00,30.644,30.766
2024-08-19 21:00:00,30.624,30.719
2024-08-19 22:00:00,30.483,30.686
2024-08-19 23:00:00,30.409,30.66
2024-08-20 00:00:00,30.36,30.653
2024-08-20 01:00:00,30.363,30.654
2024-08-20 02:00:00,30.424,30.667
2024-08-20 03:00:00,30.525,30.678
2024-08-20 04:00:00,30.583,30.693
2024-08-20 05:00:00,30.644,30.699
2024-08-20 06:00:00,30.647,30.689
2024-08-20 07:00:00,30.529,30.677
2024-08-20 08:00:00,30.456,30.657
2024-08-20 09:00:00,30.535,30.627
2024-08-20 10:00:00,30.418,30.603
2024-08-20 11:00:00,30.327,30.596
2024-08-20 12:00:00,30.338,30.606
2024-08-20 13:00:00,30.382,30.629
2024-08-20 14:00:00,30.402,30.668
2024-08-20 15:00:00,30.459,30.711
2024-08-20 16:00:00,30.603,30.744
2024-08-20 17:00:00,30.71,30.761
2024-08-20 18:00:00,30.753,30.782
2024-08-20 19:00:00,30.754,30.787
2024-08-20 20:00:00,30.737,30.774
2024-08-20 21:00:00,30.708,30.743
2024-08-20 22:00:00,30.643,30.697
2024-08-20 23:00:00,30.573,30.635
2024-08-21 00:00:00,30.587,30.617
2024-08-21 01:00:00,30.633,30.666
2024-08-21 02:00:00,30.624,30.67
2024-08-21 03:00:00,30.597,30.68
2024-08-21 04:00:00,30.581,30.687
2024-08-21 05:00:00,30.59,30.715
2024-08-21 06:00:00,30.674,30.745
2024-08-21 07:00:00,30.687,30.732
2024-08-21 08:00:00,30.661,30.705
2024-08-21 09:00:00,30.608,30.695
2024-08-21 10:00:00,30.549,30.692
2024-08-21 11:00:00,30.511,30.671
2024-08-21 12:00:00,30.482,30.604
2024-08-21 13:00:00,30.471,30.613
2024-08-21 14:00:00,30.415,30.598
2024-08-21 15:00:00,30.397,30.665
2024-08-21 16:00:00,30.486,30.718
2024-08-21 17:00:00,30.554,30.748
2024-08-21 18:00:00,30.648,30.769
2024-08-21 19:00:00,30.731,30.777
2024-08-21 20:00:00,30.738,30.772
2024-08-21 21:00:00,30.714,30.758
2024-08-21 22:00:00,30.61,30.732
2024-08-21 23:00:00,30.473,30.735
2024-08-22 00:00:00,30.364,30.738
2024-08-22 01:00:00,30.41,30.721
2024-08-22 02:00:00,30.538,30.701
2024-08-22 03:00:00,30.608,30.692
2024-08-22 04:00:00,30.621,30.681
2024-08-22 05:00:00,30.602,30.673
2024-08-22 06:00:00,30.589,30.684
2024-08-22 07:00:00,30.638,30.715
2024-08-22 08:00:00,30.609,30.736
2024-08-22 09:00:00,30.526,30.727
2024-08-22 10:00:00,30.427,30.689
2024-08-22 11:00:00,30.41,30.655
2024-08-22 12:00:00,30.387,30.637
2024-08-22 13:00:00,30.342,30.64
2024-08-22 14:00:00,30.355,30.657
2024-08-22 15:00:00,30.38,30.688
2024-08-22 16:00:00,30.402,30.685
2024-08-22 17:00:00,30.463,30.683
2024-08-22 18:00:00,30.522,30.681
2024-08-22 19:00:00,30.501,30.695
2024-08-22 20:00:00,30.469,30.698
2024-08-22 21:00:00,30.453,30.688
2024-08-22 22:00:00,30.405,30.679
2024-08-22 23:00:00,30.37,30.673
2024-08-23 00:00:00,30.35,30.662
2024-08-23 01:00:00,30.349,30.65
2024-08-23 02:00:00,30.378,30.643
2024-08-23 03:00:00,30.385,30.641
2024-08-23 04:00:00,30.387,30.639
2024-08-23 05:00:00,30.378,30.651
2024-08-23 06:00:00,30.408,30.657
2024-08-23 07:00:00,30.469,30.66
2024-08-23 08:00:00,30.457,30.656
2024-08-23 09:00:00,30.4,30.641
2024-08-23 10:00:00,30.359,30.616
2024-08-23 11:00:00,30.369,30.57
2024-08-23 12:00:00,30.38,30.538
2024-08-23 13:00:00,30.374,30.539
2024-08-23 14:00:00,30.346,30.559
2024-08-23 15:00:00,30.325,30.595
2024-08-23 16:00:00,30.313,30.596
2024-08-23 17:00:00,30.33,30.62
2024-08-23 18:00:00,30.298,30.627
2024-08-23 19:00:00,30.316,30.642
2024-08-23 20:00:00,30.363,30.651
2024-08-23 21:00:00,30.454,30.641
2024-08-23 22:00:00,30.43,30.621
2024-08-23 23:00:00,30.373,30.587
2024-08-24 00:00:00,30.349,30.547
2024-08-24 01:00:00,30.358,30.508
2024-08-24 02:00:00,30.329,30.504
2024-08-24 03:00:00,30.304,30.496
2024-08-24 04:00:00,30.281,30.52
2024-08-24 05:00:00,30.285,30.552
2024-08-24 06:00:00,30.322,30.577
2024-08-24 07:00:00,30.314,30.596
2024-08-24 08:00:00,30.309,30.615
2024-08-24 09:00:00,30.32,30.613
2024-08-24 10:00:00,30.367,30.584
2024-08-24 11:00:00,30.347,30.572
2024-08-24 12:00:00,30.354,30.559
2024-08-24 13:00:00,30.346,30.49
2024-08-24 14:00:00,30.331,30.437
2024-08-24 15:00:00,30.323,30.423
2024-08-24 16:00:00,30.295,30.522
2024-08-24 17:00:00,30.287,30.55
2024-08-24 18:00:00,30.285,30.563
2024-08-24 19:00:00,30.265,30.582
2024-08-24 20:00:00,30.244,30.613
2024-08-24 21:00:00,30.246,30.624
2024-08-24 22:00:00,30.272,30.61
2024-08-24 23:00:00,30.327,30.566
2024-08-25 00:00:00,30.337,30.535
2024-08-25 01:00:00,30.345,30.499
2024-08-25 02:00:00,30.35,30.467
2024-08-25 03:00:00,30.252,30.442
2024-08-25 04:00:00,30.245,30.448
2024-08-25 05:00:00,30.274,30.487
2024-08-25 06:00:00,30.31,30.51
2024-08-25 07:00:00,30.335,30.526
2024-08-25 08:00:00,30.309,30.588
2024-08-25 09:00:00,30.327,30.616
2024-08-25 10:00:00,30.349,30.632
2024-08-25 11:00:00,30.354,30.642
2024-08-25 12:00:00,30.36,30.647
2024-08-25 13:00:00,30.381,30.611
2024-08-25 14:00:00,30.357,30.564
2024-08-25 15:00:00,30.327,30.509
2024-08-25 16:00:00,30.263,30.487
2024-08-25 17:00:00,30.215,30.454
2024-08-25 18:00:00,30.221,30.456
2024-08-25 19:00:00,30.231,30.458
2024-08-25 20:00:00,30.262,30.48
2024-08-25 21:00:00,30.299,30.513
2024-08-25 22:00:00,30.298,30.524
2024-08-25 23:00:00,30.304,30.534
2024-08-26 00:00:00,30.3,30.551
2024-08-26 01:00:00,30.338,30.529
2024-08-26 02:00:00,30.346,30.507
2024-08-26 03:00:00,30.306,30.498
2024-08-26 04:00:00,30.248,30.5
2024-08-26 05:00:00,30.235,30.512
2024-08-26 06:00:00,30.22,30.522
2024-08-26 07:00:00,30.293,30.54
2024-08-26 08:00:00,30.345,30.556
2024-08-26 09:00:00,30.364,30.608
2024-08-26 10:00:00,30.399,30.673
2024-08-26 11:00:00,30.407,30.682
2024-08-26 12:00:00,30.436,30.645
2024-08-26 13:00:00,30.474,30.594
2024-08-26 14:00:00,30.492,30.539
2024-08-26 15:00:00,30.465,30.501
2024-08-26 16:00:00,30.437,30.475
2024-08-26 17:00:00,30.395,30.441
2024-08-26 18:00:00,30.358,30.413
2024-08-26 19:00:00,30.318,30.38
2024-08-26 20:00:00,30.321,30.365
2024-08-26 21:00:00,30.371,30.401
2024-08-26 22:00:00,30.422,30.455
2024-08-26 23:00:00,30.452,30.496
2024-08-27 00:00:00,30.409,30.508
2024-08-27 01:00:00,30.406,30.441
2024-08-27 02:00:00,30.474,30.505
2024-08-27 03:00:00,30.511,30.546
2024-08-27 04:00:00,30.564,30.601
2024-08-27 05:00:00,30.525,30.602
2024-08-27 06:00:00,30.478,30.591
2024-08-27 07:00:00,30.487,30.586
2024-08-27 08:00:00,30.484,30.543
2024-08-27 09:00:00,30.472,30.532
2024-08-27 10:00:00,30.434,30.493
2024-08-27 11:00:00,30.453,30.494
2024-08-27 12:00:00,30.464,30.499
2024-08-27 13:00:00,30.471,30.532
2024-08-27 14:00:00,30.467,30.567
2024-08-27 15:00:00,30.459,30.608
2024-08-27 16:00:00,30.433,30.606
2024-08-27 17:00:00,30.425,30.588
2024-08-27 18:00:00,30.372,30.558
2024-08-27 19:00:00,30.275,30.496
2024-08-27 20:00:00,30.272,30.462
2024-08-27 21:00:00,30.291,30.478
2024-08-27 22:00:00,30.345,30.535
2024-08-27 23:00:00,30.523,30.571
2024-08-28 00:00:00,30.556,30.592
2024-08-28 01:00:00,30.564,30.597
2024-08-28 02:00:00,30.556,30.606
2024-08-28 03:00:00,30.504,30.61
2024-08-28 04:00:00,30.444,30.601
2024-08-28 05:00:00,30.425,30.556
2024-08-28 06:00:00,30.415,30.525
2024-08-28 07:00:00,30.397,30.518
2024-08-28 08:00:00,30.341,30.543
2024-08-28 09:00:00,30.314,30.621
2024-08-28 10:00:00,30.31,30.627
2024-08-28 11:00:00,30.347,30.632
2024-08-28 12:00:00,30.397,30.642
2024-08-28 13:00:00,30.443,30.655
2024-08-28 14:00:00,30.458,30.663
2024-08-28 15:00:00,30.448,30.672
2024-08-28 16:00:00,30.405,30.673
2024-08-28 17:00:00,30.365,30.674
2024-08-28 18:00:00,30.355,30.672
2024-08-28 19:00:00,30.308,30.65
2024-08-28 20:00:00,30.338,30.634
2024-08-28 21:00:00,30.43,30.611
2024-08-28 22:00:00,30.485,30.592
2024-08-28 23:00:00,30.511,30.589
2024-08-29 00:00:00,30.521,30.6
2024-08-29 01:00:00,30.547,30.616
2024-08-29 02:00:00,30.531,30.637
2024-08-29 03:00:00,30.465,30.643
2024-08-29 04:00:00,30.371,30.617
2024-08-29 05:00:00,30.307,30.57
2024-08-29 06:00:00,30.214,30.531
2024-08-29 07:00:00,30.205,30.531
2024-08-29 08:00:00,30.203,30.543
2024-08-29 09:00:00,30.211,30.551
2024-08-29 10:00:00,30.266,30.56
2024-08-29 11:00:00,30.32,30.604
2024-08-29 12:00:00,30.401,30.686
2024-08-29 13:00:00,30.53,30.726
2024-08-29 14:00:00,30.603,30.729
2024-08-29 15:00:00,30.663,30.714
2024-08-29 16:00:00,30.665,30.701
2024-08-29 17:00:00,30.632,30.686
2024-08-29 18:00:00,30.592,30.659
2024-08-29 19:00:00,30.568,30.633
2024-08-29 20:00:00,30.52,30.606
2024-08-29 21:00:00,30.448,30.583
2024-08-29 22:00:00,30.389,30.564
2024-08-29 23:00:00,30.395,30.548
2024-08-30 00:00:00,30.433,30.542
2024-08-30 01:00:00,30.444,30.543
2024-08-30 02:00:00,30.46,30.553
2024-08-30 03:00:00,30.45,30.585
2024-08-30 04:00:00,30.446,30.593
2024-08-30 05:00:00,30.479,30.595
2024-08-30 06:00:00,30.534,30.598
2024-08-30 07:00:00,30.485,30.591
2024-08-30 08:00:00,30.379,30.58
2024-08-30 09:00:00,30.372,30.562
2024-08-30 10:00:00,30.424,30.581
2024-08-30 11:00:00,30.483,30.602
2024-08-30 12:00:00,30.467,30.618
2024-08-30 13:00:00,30.452,30.635
2024-08-30 14:00:00,30.474,30.647
2024-08-30 15:00:00,30.492,30.65
2024-08-30 16:00:00,30.512,30.638
2024-08-30 17:00:00,30.513,30.61
2024-08-30 18:00:00,30.501,30.57
2024-08-30 19:00:00,30.479,30.542
2024-08-30 20:00:00,30.447,30.515
2024-08-30 21:00:00,30.426,30.502
2024-08-30 22:00:00,30.414,30.488
2024-08-30 23:00:00,30.406,30.48
2024-08-31 00:00:00,30.39,30.473
2024-08-31 01:00:00,30.378,30.482
2024-08-31 02:00:00,30.376,30.511
2024-08-31 03:00:00,30.399,30.54
2024-08-31 04:00:00,30.399,30.545
2024-08-31 05:00:00,30.41,30.525
2024-08-31 06:00:00,30.425,30.534
2024-08-31 07:00:00,30.455,30.55
2024-08-31 08:00:00,30.467,30.558
2024-08-31 09:00:00,30.453,30.557
2024-08-31 10:00:00,30.444,30.558
2024-08-31 11:00:00,30.438,30.562
2024-08-31 12:00:00,30.464,30.554
2024-08-31 13:00:00,30.469,30.552
2024-08-31 14:00:00,30.435,30.55
2024-08-31 15:00:00,30.438,30.565
2024-08-31 16:00:00,30.482,30.615
2024-08-31 17:00:00,30.498,30.631
2024-08-31 18:00:00,30.488,30.637
2024-08-31 19:00:00,30.471,30.623
2024-08-31 20:00:00,30.43,30.592
2024-08-31 21:00:00,30.394,30.546
2024-08-31 22:00:00,30.394,30.521
2024-08-31 23:00:00,30.385,30.496
2024-09-01 00:00:00,30.378,30.499
2024-09-01 01:00:00,30.35,30.51
2024-09-01 02:00:00,30.316,30.54
2024-09-01 03:00:00,30.327,30.562
2024-09-01 04:00:00,30.364,30.574
2024-09-01 05:00:00,30.413,30.578
2024-09-01 06:00:00,30.39,30.563
2024-09-01 07:00:00,30.38,30.545
2024-09-01 08:00:00,30.402,30.521
2024-09-01 09:00:00,30.437,30.517
2024-09-01 10:00:00,30.474,30.522
2024-09-01 11:00:00,30.463,30.518
2024-09-01 12:00:00,30.464,30.535
2024-09-01 13:00:00,30.452,30.589
2024-09-01 14:00:00,30.42,30.636
2024-09-01 15:00:00,30.381,30.643
2024-09-01 16:00:00,30.416,30.648
2024-09-01 17:00:00,30.455,30.657
2024-09-01 18:00:00,30.489,30.654
2024-09-01 19:00:00,30.487,30.643
2024-09-01 20:00:00,30.428,30.62
2024-09-01 21:00:00,30.346,30.594
2024-09-01 22:00:00,30.306,30.573
2024-09-01 23:00:00,30.302,30.557
2024-09-02 00:00:00,30.283,30.548
2024-09-02 01:00:00,30.276,30.556
2024-09-02 02:00:00,30.248,30.565
2024-09-02 03:00:00,30.298,30.575
2024-09-02 04:00:00,30.381,30.587
2024-09-02 05:00:00,30.404,30.598
2024-09-02 06:00:00,30.378,30.6
2024-09-02 07:00:00,30.317,30.592
2024-09-02 08:00:00,30.305,30.568
2024-09-02 09:00:00,30.35,30.544
2024-09-02 10:00:00,30.405,30.526
2024-09-02 11:00:00,30.448,30.517
2024-09-02 12:00:00,30.439,30.536
2024-09-02 13:00:00,30.434,30.549
2024-09-02 14:00:00,30.422,30.616
2024-09-02 15:00:00,30.339,30.637
2024-09-02 16:00:00,30.275,30.655
2024-09-02 17:00:00,30.338,30.665
2024-09-02 18:00:00,30.431,30.668
2024-09-02 19:00:00,30.466,30.663
2024-09-02 20:00:00,30.442,30.646
2024-09-02 21:00:00,30.365,30.626
2024-09-02 22:00:00,30.266,30.61
2024-09-02 23:00:00,30.22,30.593
2024-09-03 00:00:00,30.158,30.577
2024-09-03 01:00:00,30.11,30.567
2024-09-03 02:00:00,30.083,30.561
2024-09-03 03:00:00,30.074,30.559
2024-09-03 04:00:00,30.095,30.565
2024-09-03 05:00:00,30.154,30.575
2024-09-03 06:00:00,30.216,30.599
2024-09-03 07:00:00,30.269,30.614
2024-09-03 08:00:00,30.299,30.613
2024-09-03 09:00:00,30.215,30.598
2024-09-03 10:00:00,30.129,30.578
2024-09-03 11:00:00,30.109,30.519
2024-09-03 12:00:00,30.12,30.51
2024-09-03 13:00:00,30.105,30.535
2024-09-03 14:00:00,30.085,30.599
2024-09-03 15:00:00,30.084,30.629
2024-09-03 16:00:00,30.069,30.626
2024-09-03 17:00:00,30.148,30.617
2024-09-03 18:00:00,30.2,30.627
2024-09-03 19:00:00,30.264,30.633
2024-09-03 20:00:00,30.276,30.626
2024-09-03 21:00:00,30.318,30.61
2024-09-03 22:00:00,30.277,30.593
2024-09-03 23:00:00,30.228,30.576
2024-09-04 00:00:00,30.149,30.551
2024-09-04 01:00:00,30.059,30.531
2024-09-04 02:00:00,30.011,30.516
2024-09-04 03:00:00,29.987,30.519
2024-09-04 04:00:00,30.021,30.521
2024-09-04 05:00:00,29.988,30.523
2024-09-04 06:00:00,30.066,30.547
2024-09-04 07:00:00,30.107,30.573
2024-09-04 08:00:00,30.17,30.594
2024-09-04 09:00:00,30.248,30.606
2024-09-04 10:00:00,30.28,30.609
2024-09-04 11:00:00,30.194,30.602
2024-09-04 12:00:00,30.128,30.594
2024-09-04 13:00:00,30.147,30.589
2024-09-04 14:00:00,30.176,30.58
2024-09-04 15:00:00,30.176,30.579
2024-09-04 16:00:00,30.207,30.588
2024-09-04 17:00:00,30.278,30.581
2024-09-04 18:00:00,30.348,30.579
2024-09-04 19:00:00,30.37,30.58
2024-09-04 20:00:00,30.381,30.594
2024-09-04 21:00:00,30.373,30.6
2024-09-04 22:00:00,30.371,30.602
2024-09-04 23:00:00,30.368,30.6
2024-09-05 00:00:00,30.304,30.525
