time,24bspr2a_met_telos,24bspr2a_rcmsg_0052m,24bspr2a_s16_0001m,24bspr2a_s37_0053m
2024-08-25 01:00:00,6.81,3.051,8.891,3.082
2024-08-25 02:00:00,6.71,3.051,8.885,3.076
2024-08-25 03:00:00,6.49,3.06,8.872,3.085
2024-08-25 04:00:00,6.7,3.069,8.864,3.095
2024-08-25 05:00:00,6.66,3.08,8.856,3.11
2024-08-25 06:00:00,6.65,3.089,8.854,3.11
2024-08-25 07:00:00,6.71,3.096,8.858,3.12
2024-08-25 08:00:00,6.62,3.101,8.867,3.13
2024-08-25 09:00:00,6.59,3.09,8.874,3.124
2024-08-25 10:00:00,6.27,3.072,8.875,3.104
2024-08-25 11:00:00,6.16,3.069,8.871,3.092
2024-08-25 12:00:00,6.38,3.077,8.869,3.107
2024-08-25 13:00:00,6.1,3.058,8.853,3.091
2024-08-25 14:00:00,6.3,3.053,8.833,3.078
2024-08-25 15:00:00,6.41,3.092,8.815,3.108
2024-08-25 16:00:00,6.66,3.138,8.813,3.157
2024-08-25 17:00:00,6.63,3.193,8.824,3.206
2024-08-25 18:00:00,6.9,3.222,8.85,3.252
2024-08-25 19:00:00,7.0,3.254,8.871,3.276
2024-08-25 20:00:00,7.56,3.267,8.892,3.288
2024-08-25 21:00:00,7.77,3.272,8.896,3.307
2024-08-25 22:00:00,7.98,3.252,8.888,3.292
2024-08-25 23:00:00,8.05,3.163,8.88,3.203
2024-08-26 00:00:00,8.16,3.1,8.882,3.137
2024-08-26 01:00:00,8.4,3.078,8.882,3.106
2024-08-26 02:00:00,8.47,3.072,8.876,3.1
2024-08-26 03:00:00,8.58,3.075,8.871,3.103
2024-08-26 04:00:00,8.86,3.085,8.861,3.11
2024-08-26 05:00:00,9.1,3.098,8.853,3.125
2024-08-26 06:00:00,9.16,3.099,8.854,3.128
2024-08-26 07:00:00,9.36,3.1,8.858,3.13
2024-08-26 08:00:00,9.48,3.088,8.867,3.116
2024-08-26 09:00:00,9.48,3.086,8.878,3.109
2024-08-26 10:00:00,9.44,3.088,8.886,3.112
2024-08-26 11:00:00,9.45,3.088,8.887,3.117
2024-08-26 12:00:00,9.395,3.072,8.889,3.105
2024-08-26 13:00:00,9.34,3.055,8.887,3.091
2024-08-26 14:00:00,9.285,3.052,8.879,3.076
2024-08-26 15:00:00,,3.081,8.867,3.1
2024-08-26 16:00:00,,3.136,8.858,3.15
2024-08-26 17:00:00,9.12,3.184,8.851,3.198
2024-08-26 18:00:00,9.2,3.224,8.843,3.24
2024-08-26 19:00:00,9.0,3.252,8.84,3.276
2024-08-26 20:00:00,8.97,3.272,8.848,3.295
2024-08-26 21:00:00,8.96,3.294,8.853,3.315
2024-08-26 22:00:00,8.92,3.302,8.877,3.331
2024-08-26 23:00:00,8.93,3.27,8.886,3.315
2024-08-27 00:00:00,9.01,3.182,8.889,3.232
2024-08-27 01:00:00,8.95,3.112,8.9,3.152
2024-08-27 02:00:00,8.99,3.079,8.9,3.113
2024-08-27 03:00:00,8.85,3.077,8.896,3.103
2024-08-27 04:00:00,8.86,3.082,8.879,3.106
2024-08-27 05:00:00,8.85,3.096,8.868,3.12
2024-08-27 06:00:00,8.79,3.122,8.853,3.139
2024-08-27 07:00:00,8.66,3.149,8.849,3.166
2024-08-27 08:00:00,8.64,3.168,8.831,3.191
2024-08-27 09:00:00,8.55,3.161,8.815,3.193
2024-08-27 10:00:00,8.51,3.125,8.805,3.164
2024-08-27 11:00:00,8.47,3.118,8.804,3.146
2024-08-27 12:00:00,8.49,3.122,8.799,3.149
2024-08-27 13:00:00,8.39,3.115,8.771,3.147
2024-08-27 14:00:00,8.38,3.103,8.757,3.131
2024-08-27 15:00:00,8.39,3.101,8.749,3.123
2024-08-27 16:00:00,8.43,3.209,8.75,3.204
2024-08-27 17:00:00,8.4,3.3,8.78,3.326
2024-08-27 18:00:00,8.333,3.304,8.805,3.332
2024-08-27 19:00:00,8.267,3.293,8.811,3.322
2024-08-27 20:00:00,8.2,3.298,8.809,3.318
2024-08-27 21:00:00,,3.346,8.809,3.355
2024-08-27 22:00:00,,3.383,8.816,3.408
2024-08-27 23:00:00,8.0,3.372,8.823,3.405
2024-08-28 00:00:00,7.88,3.34,8.832,3.375
2024-08-28 01:00:00,8.04,3.306,8.829,3.349
2024-08-28 02:00:00,8.08,3.244,8.822,3.285
2024-08-28 03:00:00,7.91,3.202,8.775,3.234
2024-08-28 04:00:00,7.84,3.206,8.724,3.233
2024-08-28 05:00:00,7.85,3.222,8.708,3.247
2024-08-28 06:00:00,7.85,3.243,8.712,3.264
2024-08-28 07:00:00,7.79,3.252,8.72,3.278
2024-08-28 08:00:00,7.76,3.224,8.719,3.257
2024-08-28 09:00:00,7.83,3.168,8.716,3.198
2024-08-28 10:00:00,7.81,3.128,8.698,3.161
2024-08-28 11:00:00,7.86,3.115,8.688,3.146
2024-08-28 12:00:00,8.19,3.106,8.701,3.135
2024-08-28 13:00:00,8.26,3.101,8.703,3.131
2024-08-28 14:00:00,8.27,3.098,8.698,3.128
2024-08-28 15:00:00,8.21,3.102,8.688,3.128
2024-08-28 16:00:00,8.2,3.122,8.679,3.142
2024-08-28 17:00:00,8.33,3.178,8.7,3.194
2024-08-28 18:00:00,8.39,3.304,8.718,3.269
2024-08-28 19:00:00,8.05,3.402,8.727,3.428
2024-08-28 20:00:00,7.89,3.383,8.738,3.417
2024-08-28 21:00:00,7.7,3.34,8.761,3.375
2024-08-28 22:00:00,7.64,3.332,8.802,3.357
2024-08-28 23:00:00,7.93,3.32,8.846,3.352
2024-08-29 00:00:00,8.33,3.301,8.903,3.326
2024-08-29 01:00:00,8.48,3.322,8.995,3.349
2024-08-29 02:00:00,8.33,3.272,8.993,3.313
2024-08-29 03:00:00,8.39,3.222,8.971,3.258
2024-08-29 04:00:00,8.51,3.188,8.965,3.218
2024-08-29 05:00:00,8.43,3.176,8.916,3.205
2024-08-29 06:00:00,8.4,3.182,8.885,3.203
2024-08-29 07:00:00,8.48,3.186,8.854,3.21
2024-08-29 08:00:00,8.56,3.19,8.85,3.216
2024-08-29 09:00:00,8.62,3.182,8.865,3.207
2024-08-29 10:00:00,8.66,3.174,8.877,3.204
2024-08-29 11:00:00,8.58,3.168,8.877,3.197
2024-08-29 12:00:00,8.69,3.165,8.877,3.196
2024-08-29 13:00:00,8.74,3.165,8.866,3.19
2024-08-29 14:00:00,8.77,3.159,8.854,3.19
2024-08-29 15:00:00,8.79,3.152,8.826,3.182
2024-08-29 16:00:00,8.86,3.153,8.798,3.182
2024-08-29 17:00:00,8.96,3.176,8.786,3.197
2024-08-29 18:00:00,8.71,3.29,8.773,3.262
2024-08-29 19:00:00,8.68,3.355,8.762,3.4
2024-08-29 20:00:00,8.7,3.31,8.76,3.332
2024-08-29 21:00:00,8.61,3.348,8.761,3.357
2024-08-29 22:00:00,8.8,3.376,8.779,3.4
2024-08-29 23:00:00,8.88,3.396,8.804,3.407
2024-08-30 00:00:00,8.99,3.379,8.801,3.408
2024-08-30 01:00:00,8.95,3.323,8.797,3.363
2024-08-30 02:00:00,9.01,3.316,8.784,3.331
2024-08-30 03:00:00,9.08,3.337,8.77,3.37
2024-08-30 04:00:00,9.09,3.315,8.76,3.351
2024-08-30 05:00:00,9.07,3.282,8.757,3.323
2024-08-30 06:00:00,9.08,3.266,8.749,3.291
2024-08-30 07:00:00,9.16,3.269,8.745,3.293
2024-08-30 08:00:00,9.07,3.3,8.739,3.313
2024-08-30 09:00:00,8.97,3.324,8.731,3.345
2024-08-30 10:00:00,8.9,3.332,8.727,3.356
2024-08-30 11:00:00,8.92,3.311,8.73,3.337
2024-08-30 12:00:00,8.93,3.246,8.736,3.277
2024-08-30 13:00:00,9.17,3.198,8.739,3.23
2024-08-30 14:00:00,9.3,3.174,8.742,3.206
2024-08-30 15:00:00,9.3,3.17,8.745,3.2
2024-08-30 16:00:00,9.53,3.179,8.745,3.202
2024-08-30 17:00:00,8.96,3.258,8.746,3.246
2024-08-30 18:00:00,9.22,3.382,8.752,3.402
2024-08-30 19:00:00,9.39,3.377,8.766,3.401
2024-08-30 20:00:00,9.0,3.367,8.792,3.391
2024-08-30 21:00:00,9.13,3.39,8.808,3.406
2024-08-30 22:00:00,9.04,3.432,8.869,3.455
2024-08-30 23:00:00,9.12,3.465,8.95,3.491
2024-08-31 00:00:00,9.18,3.481,9.012,3.501
2024-08-31 01:00:00,9.2,3.486,9.04,3.512
2024-08-31 02:00:00,9.19,3.426,9.087,3.483
2024-08-31 03:00:00,8.205,3.33,9.125,3.368
2024-08-31 04:00:00,7.22,3.327,9.086,3.349
2024-08-31 05:00:00,7.45,3.335,9.046,3.363
2024-08-31 06:00:00,7.38,3.351,9.019,3.365
2024-08-31 07:00:00,7.68,3.372,8.987,3.39
2024-08-31 08:00:00,7.79,3.38,8.967,3.404
2024-08-31 09:00:00,7.9,3.382,8.946,3.406
2024-08-31 10:00:00,8.01,3.365,8.929,3.394
2024-08-31 11:00:00,7.73,3.341,8.918,3.372
2024-08-31 12:00:00,7.535,3.274,8.909,3.311
2024-08-31 13:00:00,7.34,3.236,8.904,3.265
2024-08-31 14:00:00,7.3,3.22,8.886,3.251
2024-08-31 15:00:00,7.37,3.214,8.874,3.243
2024-08-31 16:00:00,7.11,3.208,8.857,3.236
2024-08-31 17:00:00,7.27,3.206,8.862,3.235
2024-08-31 18:00:00,7.16,3.216,8.866,3.241
2024-08-31 19:00:00,6.99,3.242,8.87,3.262
2024-08-31 20:00:00,7.15,3.296,8.866,3.306
2024-08-31 21:00:00,7.26,3.311,8.871,3.345
2024-08-31 22:00:00,7.37,3.333,8.878,3.346
2024-08-31 23:00:00,7.58,3.359,8.894,3.376
2024-09-01 00:00:00,7.39,3.367,8.907,3.394
2024-09-01 01:00:00,7.31,3.348,8.911,3.379
2024-09-01 02:00:00,7.35,3.33,8.914,3.366
2024-09-01 03:00:00,7.5,3.308,8.914,3.342
2024-09-01 04:00:00,7.29,3.29,8.914,3.322
2024-09-01 05:00:00,7.5,3.27,8.907,3.306
2024-09-01 06:00:00,7.79,3.25,8.909,3.284
2024-09-01 07:00:00,7.93,3.24,8.908,3.268
2024-09-01 08:00:00,8.03,3.256,8.901,3.275
2024-09-01 09:00:00,8.03,3.291,8.895,3.303
2024-09-01 10:00:00,8.06,3.296,8.891,3.32
2024-09-01 11:00:00,8.1,3.263,8.884,3.289
2024-09-01 12:00:00,8.13,3.246,8.883,3.272
2024-09-01 13:00:00,8.16,3.232,8.882,3.266
2024-09-01 14:00:00,8.1,3.226,8.882,3.255
2024-09-01 15:00:00,8.08,3.22,8.878,3.247
2024-09-01 16:00:00,8.01,3.212,8.88,3.243
2024-09-01 17:00:00,7.6,3.21,8.882,3.238
2024-09-01 18:00:00,7.26,3.206,8.886,3.235
2024-09-01 19:00:00,6.87,3.221,8.893,3.242
2024-09-01 20:00:00,6.83,3.247,8.902,3.268
2024-09-01 21:00:00,6.77,3.276,8.919,3.3
2024-09-01 22:00:00,6.99,3.308,8.948,3.321
2024-09-01 23:00:00,6.95,3.32,8.966,3.345
2024-09-02 00:00:00,7.03,3.343,8.986,3.361
2024-09-02 01:00:00,7.23,3.344,9.004,3.371
2024-09-02 02:00:00,7.03,3.334,9.012,3.368
2024-09-02 03:00:00,7.32,3.321,8.994,3.351
2024-09-02 04:00:00,6.73,3.3,8.997,3.331
2024-09-02 05:00:00,7.4,3.283,8.994,3.316
2024-09-02 06:00:00,7.53,3.258,8.979,3.29
2024-09-02 07:00:00,7.6,3.246,8.971,3.273
2024-09-02 08:00:00,7.48,3.244,8.966,3.266
2024-09-02 09:00:00,7.72,3.281,8.96,3.297
2024-09-02 10:00:00,7.92,3.295,8.957,3.309
2024-09-02 11:00:00,7.86,3.294,8.953,3.322
2024-09-02 12:00:00,7.8,3.267,8.95,3.294
2024-09-02 13:00:00,7.73,3.248,8.947,3.276
2024-09-02 14:00:00,7.57,3.242,8.944,3.27
2024-09-02 15:00:00,7.46,3.228,8.94,3.26
2024-09-02 16:00:00,7.41,3.218,8.936,3.248
2024-09-02 17:00:00,7.36,3.21,8.933,3.24
2024-09-02 18:00:00,7.4,3.202,8.931,3.232
2024-09-02 19:00:00,7.25,3.204,8.937,3.231
2024-09-02 20:00:00,7.2,3.234,8.942,3.243
2024-09-02 21:00:00,7.18,3.274,8.965,3.301
2024-09-02 22:00:00,7.14,3.329,8.974,3.335
2024-09-02 23:00:00,7.21,3.338,9.005,3.364
2024-09-03 00:00:00,7.13,3.324,9.014,3.346
2024-09-03 01:00:00,6.97,3.32,9.014,3.349
2024-09-03 02:00:00,6.92,3.32,9.009,3.353
2024-09-03 03:00:00,6.95,3.306,9.009,3.334
2024-09-03 04:00:00,6.83,3.29,9.011,3.323
2024-09-03 05:00:00,6.84,3.276,9.01,3.31
2024-09-03 06:00:00,6.63,3.274,9.006,3.297
2024-09-03 07:00:00,6.76,3.332,9.006,3.35
2024-09-03 08:00:00,6.66,3.346,9.003,3.372
2024-09-03 09:00:00,6.72,3.354,9.005,3.381
2024-09-03 10:00:00,6.56,3.359,8.995,3.388
2024-09-03 11:00:00,6.53,3.358,8.992,3.386
2024-09-03 12:00:00,6.48,3.356,8.981,3.385
2024-09-03 13:00:00,6.37,3.354,8.98,3.381
2024-09-03 14:00:00,6.35,3.35,8.988,3.38
2024-09-03 15:00:00,6.27,3.358,8.985,3.385
2024-09-03 16:00:00,6.32,3.36,8.984,3.388
2024-09-03 17:00:00,6.35,3.356,8.983,3.387
2024-09-03 18:00:00,6.515,3.353,8.985,3.38
2024-09-03 19:00:00,6.68,3.344,8.99,3.366
2024-09-03 20:00:00,7.04,3.355,9.001,3.382
2024-09-03 21:00:00,7.24,3.358,9.014,3.387
2024-09-03 22:00:00,7.18,3.351,9.025,3.382
2024-09-03 23:00:00,7.36,3.339,9.046,3.367
2024-09-04 00:00:00,7.43,3.367,9.073,3.381
2024-09-04 01:00:00,7.52,3.423,9.093,3.448
2024-09-04 02:00:00,7.55,3.442,9.078,3.471
2024-09-04 03:00:00,7.52,3.428,9.068,3.456
2024-09-04 04:00:00,7.61,3.404,9.061,3.431
2024-09-04 05:00:00,7.65,3.37,9.053,3.403
2024-09-04 06:00:00,7.67,3.353,9.042,3.382
2024-09-04 07:00:00,7.87,3.348,9.04,3.375
2024-09-04 08:00:00,7.46,3.354,9.036,3.381
2024-09-04 09:00:00,7.94,3.35,9.025,3.378
2024-09-04 10:00:00,8.11,3.344,9.012,3.372
2024-09-04 11:00:00,8.17,3.348,9.001,3.374
2024-09-04 12:00:00,8.34,3.355,8.994,3.382
2024-09-04 13:00:00,8.4,3.355,8.993,3.382
2024-09-04 14:00:00,8.5,3.348,8.993,3.376
2024-09-04 15:00:00,8.63,3.345,8.992,3.374
2024-09-04 16:00:00,8.59,3.342,8.992,3.37
2024-09-04 17:00:00,8.51,3.349,8.996,3.373
2024-09-04 18:00:00,8.06,3.352,8.997,3.38
2024-09-04 19:00:00,7.93,3.35,8.996,3.38
2024-09-04 20:00:00,8.22,3.342,8.996,3.364
2024-09-04 21:00:00,8.41,3.307,9.0,3.34
2024-09-04 22:00:00,8.21,3.335,9.002,3.357
2024-09-04 23:00:00,8.14,3.351,9.009,3.378
2024-09-05 00:00:00,8.02,3.346,9.01,3.376
2024-09-05 01:00:00,8.18,3.338,9.018,3.366
2024-09-05 02:00:00,8.11,3.346,9.019,3.37
2024-09-05 03:00:00,8.05,3.362,9.018,3.388
2024-09-05 04:00:00,7.97,3.367,9.015,3.398
2024-09-05 05:00:00,7.89,3.362,9.006,3.386
2024-09-05 06:00:00,7.79,3.33,9.001,3.364
2024-09-05 07:00:00,7.68,3.343,8.994,3.362
2024-09-05 08:00:00,7.66,3.336,8.985,3.374
2024-09-05 09:00:00,7.74,3.288,8.976,3.333
2024-09-05 10:00:00,7.86,3.266,8.963,3.29
2024-09-05 11:00:00,7.98,3.286,8.955,3.304
2024-09-05 12:00:00,8.07,3.327,8.952,3.345
2024-09-05 13:00:00,7.95,3.346,8.954,3.37
2024-09-05 14:00:00,7.64,3.35,8.962,3.378
2024-09-05 15:00:00,7.45,3.326,8.971,3.352
2024-09-05 16:00:00,7.65,3.314,8.974,3.336
2024-09-05 17:00:00,7.8,3.317,8.978,3.342
2024-09-05 18:00:00,7.86,3.238,8.979,3.272
2024-09-05 19:00:00,7.8,3.201,8.992,3.238
2024-09-05 20:00:00,7.77,3.186,8.997,3.217
2024-09-05 21:00:00,7.62,3.186,8.997,3.214
2024-09-05 22:00:00,7.64,3.194,8.993,3.219
2024-09-05 23:00:00,7.69,3.224,9.002,3.242
2024-09-06 00:00:00,7.7,3.276,9.004,3.294
2024-09-06 01:00:00,7.85,3.254,9.007,3.287
2024-09-06 02:00:00,7.77,3.212,9.012,3.237
2024-09-06 03:00:00,7.61,3.218,9.011,3.243
2024-09-06 04:00:00,7.76,3.22,9.011,3.248
2024-09-06 05:00:00,8.02,3.215,9.007,3.245
2024-09-06 06:00:00,8.29,3.211,9.007,3.239
2024-09-06 07:00:00,8.19,3.21,9.007,3.238
2024-09-06 08:00:00,7.95,3.206,9.005,3.234
2024-09-06 09:00:00,8.27,3.204,9.001,3.23
2024-09-06 10:00:00,8.11,3.198,8.998,3.227
2024-09-06 11:00:00,7.79,3.198,8.993,3.225
2024-09-06 12:00:00,7.64,3.198,8.99,3.227
2024-09-06 13:00:00,7.62,3.204,8.984,3.231
2024-09-06 14:00:00,7.82,3.218,8.98,3.244
2024-09-06 15:00:00,7.97,3.235,8.979,3.257
2024-09-06 16:00:00,7.78,3.249,8.975,3.276
2024-09-06 17:00:00,7.56,3.252,8.974,3.282
2024-09-06 18:00:00,7.61,3.25,8.973,3.278
2024-09-06 19:00:00,7.71,3.248,8.971,3.277
2024-09-06 20:00:00,7.25,3.238,8.97,3.268
2024-09-06 21:00:00,7.24,3.234,8.967,3.263
2024-09-06 22:00:00,7.11,3.225,8.967,3.258
2024-09-06 23:00:00,6.9,3.225,8.967,3.252
2024-09-07 00:00:00,6.9,3.223,8.97,3.25
2024-09-07 01:00:00,6.87,3.225,8.973,3.251
2024-09-07 02:00:00,6.93,3.233,8.968,3.258
2024-09-07 03:00:00,6.6,3.244,8.966,3.269
2024-09-07 04:00:00,6.07,3.25,8.961,3.277
2024-09-07 05:00:00,6.22,3.25,8.964,3.278
2024-09-07 06:00:00,5.74,3.248,8.964,3.275
2024-09-07 07:00:00,5.76,3.246,8.96,3.274
2024-09-07 08:00:00,5.6,3.24,8.956,3.271
2024-09-07 09:00:00,5.72,3.234,8.949,3.264
2024-09-07 10:00:00,5.81,3.23,8.945,3.259
2024-09-07 11:00:00,5.99,3.23,8.943,3.256
2024-09-07 12:00:00,6.6,3.234,8.94,3.26
2024-09-07 13:00:00,7.09,3.24,8.942,3.264
2024-09-07 14:00:00,7.23,3.256,8.946,3.279
2024-09-07 15:00:00,7.5,3.288,8.95,3.304
2024-09-07 16:00:00,7.77,3.296,8.949,3.319
2024-09-07 17:00:00,7.86,3.304,8.948,3.33
2024-09-07 18:00:00,7.95,3.304,8.946,3.334
2024-09-07 19:00:00,8.0,3.293,8.949,3.323
2024-09-07 20:00:00,8.19,3.277,8.955,3.308
2024-09-07 21:00:00,8.33,3.262,8.964,3.292
2024-09-07 22:00:00,8.49,3.255,8.971,3.285
2024-09-07 23:00:00,8.77,3.248,8.978,3.277
2024-09-08 00:00:00,8.86,3.243,8.981,3.273
2024-09-08 01:00:00,9.05,3.237,8.982,3.265
2024-09-08 02:00:00,9.01,3.239,8.984,3.264
2024-09-08 03:00:00,8.83,3.248,8.992,3.273
2024-09-08 04:00:00,8.63,3.261,8.989,3.285
2024-09-08 05:00:00,8.54,3.268,8.987,3.296
2024-09-08 06:00:00,8.61,3.278,8.984,3.306
2024-09-08 07:00:00,8.7,3.271,8.982,3.298
2024-09-08 08:00:00,8.28,3.264,8.979,3.29
2024-09-08 09:00:00,7.91,3.271,8.977,3.298
2024-09-08 10:00:00,7.56,3.266,8.976,3.297
2024-09-08 11:00:00,7.18,3.256,8.975,3.284
2024-09-08 12:00:00,6.84,3.254,8.975,3.278
2024-09-08 13:00:00,6.3,3.255,8.978,3.283
2024-09-08 14:00:00,6.07,3.274,8.985,3.292
2024-09-08 15:00:00,6.07,3.336,8.985,3.359
2024-09-08 16:00:00,6.12,3.348,8.982,3.377
2024-09-08 17:00:00,6.2,3.346,8.976,3.374
2024-09-08 18:00:00,6.53,3.338,8.98,3.367
2024-09-08 19:00:00,6.78,3.324,8.983,3.359
2024-09-08 20:00:00,7.3,3.313,9.001,3.342
2024-09-08 21:00:00,7.77,3.305,9.011,3.332
2024-09-08 22:00:00,7.83,3.292,9.033,3.321
2024-09-08 23:00:00,7.78,3.272,9.073,3.305
2024-09-09 00:00:00,7.78,3.254,9.159,3.287
2024-09-09 01:00:00,7.78,3.242,9.178,3.271
2024-09-09 02:00:00,7.78,3.232,9.206,3.261
