time,24bspr2a_s16_0001m,24bspr2a_s37_0053m
2024-08-19 09:00:00,31.814,31.89
2024-08-19 10:00:00,31.813,31.89
2024-08-19 11:00:00,31.813,31.889
2024-08-19 12:00:00,31.812,31.889
2024-08-19 13:00:00,31.811,31.892
2024-08-19 14:00:00,31.811,31.895
2024-08-19 15:00:00,31.81,31.897
2024-08-19 16:00:00,31.81,31.899
2024-08-19 17:00:00,31.81,31.899
2024-08-19 18:00:00,31.81,31.897
2024-08-19 19:00:00,31.808,31.891
2024-08-19 20:00:00,31.807,31.885
2024-08-19 21:00:00,31.808,31.885
2024-08-19 22:00:00,31.808,31.883
2024-08-19 23:00:00,31.804,31.88
2024-08-20 00:00:00,31.801,31.879
2024-08-20 01:00:00,31.8,31.877
2024-08-20 02:00:00,31.798,31.876
2024-08-20 03:00:00,31.797,31.877
2024-08-20 04:00:00,31.799,31.878
2024-08-20 05:00:00,31.801,31.88
2024-08-20 06:00:00,31.804,31.882
2024-08-20 07:00:00,31.806,31.882
2024-08-20 08:00:00,31.808,31.883
2024-08-20 09:00:00,31.809,31.884
2024-08-20 10:00:00,31.809,31.884
2024-08-20 11:00:00,31.809,31.883
2024-08-20 12:00:00,31.809,31.882
2024-08-20 13:00:00,31.809,31.882
2024-08-20 14:00:00,31.809,31.882
2024-08-20 15:00:00,31.808,31.883
2024-08-20 16:00:00,31.807,31.884
2024-08-20 17:00:00,31.806,31.884
2024-08-20 18:00:00,31.806,31.885
2024-08-20 19:00:00,31.806,31.884
2024-08-20 20:00:00,31.806,31.883
2024-08-20 21:00:00,31.805,31.882
2024-08-20 22:00:00,31.804,31.881
2024-08-20 23:00:00,31.802,31.879
2024-08-21 00:00:00,31.798,31.878
2024-08-21 01:00:00,31.798,31.876
2024-08-21 02:00:00,31.796,31.874
2024-08-21 03:00:00,31.798,31.874
2024-08-21 04:00:00,31.801,31.876
2024-08-21 05:00:00,31.801,31.877
2024-08-21 06:00:00,31.801,31.879
2024-08-21 07:00:00,31.801,31.881
2024-08-21 08:00:00,31.803,31.882
2024-08-21 09:00:00,31.804,31.882
2024-08-21 10:00:00,31.805,31.882
2024-08-21 11:00:00,31.805,31.882
2024-08-21 12:00:00,31.805,31.88
2024-08-21 13:00:00,31.805,31.88
2024-08-21 14:00:00,31.805,31.879
2024-08-21 15:00:00,31.805,31.879
2024-08-21 16:00:00,31.805,31.88
2024-08-21 17:00:00,31.805,31.881
2024-08-21 18:00:00,31.805,31.883
2024-08-21 19:00:00,31.806,31.883
2024-08-21 20:00:00,31.806,31.884
2024-08-21 21:00:00,31.806,31.882
2024-08-21 22:00:00,31.806,31.88
2024-08-21 23:00:00,31.804,31.878
2024-08-22 00:00:00,31.804,31.877
2024-08-22 01:00:00,31.8,31.876
2024-08-22 02:00:00,31.797,31.876
2024-08-22 03:00:00,31.796,31.873
2024-08-22 04:00:00,31.797,31.874
2024-08-22 05:00:00,31.8,31.874
2024-08-22 06:00:00,31.802,31.875
2024-08-22 07:00:00,31.805,31.876
2024-08-22 08:00:00,31.806,31.877
2024-08-22 09:00:00,31.808,31.879
2024-08-22 10:00:00,31.808,31.879
2024-08-22 11:00:00,31.808,31.879
2024-08-22 12:00:00,31.808,31.878
2024-08-22 13:00:00,31.806,31.877
2024-08-22 14:00:00,31.804,31.875
2024-08-22 15:00:00,31.802,31.875
2024-08-22 16:00:00,31.802,31.874
2024-08-22 17:00:00,31.802,31.874
2024-08-22 18:00:00,31.803,31.874
2024-08-22 19:00:00,31.804,31.876
2024-08-22 20:00:00,31.806,31.876
2024-08-22 21:00:00,31.807,31.876
2024-08-22 22:00:00,31.807,31.876
2024-08-22 23:00:00,31.806,31.876
2024-08-23 00:00:00,31.804,31.876
2024-08-23 01:00:00,31.801,31.874
2024-08-23 02:00:00,31.799,31.873
2024-08-23 03:00:00,31.798,31.872
2024-08-23 04:00:00,31.798,31.872
2024-08-23 05:00:00,31.796,31.871
2024-08-23 06:00:00,31.798,31.872
2024-08-23 07:00:00,31.802,31.873
2024-08-23 08:00:00,31.804,31.874
2024-08-23 09:00:00,31.806,31.875
2024-08-23 10:00:00,31.808,31.875
2024-08-23 11:00:00,31.808,31.876
2024-08-23 12:00:00,31.807,31.876
2024-08-23 13:00:00,31.805,31.875
2024-08-23 14:00:00,31.801,31.871
2024-08-23 15:00:00,31.799,31.872
2024-08-23 16:00:00,31.798,31.871
2024-08-23 17:00:00,31.797,31.871
2024-08-23 18:00:00,31.795,31.871
2024-08-23 19:00:00,31.797,31.872
2024-08-23 20:00:00,31.799,31.873
2024-08-23 21:00:00,31.803,31.873
2024-08-23 22:00:00,31.804,31.874
2024-08-23 23:00:00,31.806,31.874
2024-08-24 00:00:00,31.804,31.875
2024-08-24 01:00:00,31.803,31.874
2024-08-24 02:00:00,31.8,31.872
2024-08-24 03:00:00,31.8,31.872
2024-08-24 04:00:00,31.799,31.872
2024-08-24 05:00:00,31.799,31.872
2024-08-24 06:00:00,31.8,31.872
2024-08-24 07:00:00,31.802,31.872
2024-08-24 08:00:00,31.805,31.873
2024-08-24 09:00:00,31.807,31.875
2024-08-24 10:00:00,31.808,31.876
2024-08-24 11:00:00,31.808,31.875
2024-08-24 12:00:00,31.808,31.875
2024-08-24 13:00:00,31.806,31.876
2024-08-24 14:00:00,31.804,31.875
2024-08-24 15:00:00,31.8,31.874
2024-08-24 16:00:00,31.799,31.872
2024-08-24 17:00:00,31.797,31.868
2024-08-24 18:00:00,31.795,31.871
2024-08-24 19:00:00,31.795,31.869
2024-08-24 20:00:00,31.796,31.871
2024-08-24 21:00:00,31.799,31.872
2024-08-24 22:00:00,31.802,31.872
2024-08-24 23:00:00,31.805,31.873
2024-08-25 00:00:00,31.805,31.875
2024-08-25 01:00:00,31.805,31.875
2024-08-25 02:00:00,31.804,31.876
2024-08-25 03:00:00,31.803,31.875
2024-08-25 04:00:00,31.803,31.874
2024-08-25 05:00:00,31.802,31.874
2024-08-25 06:00:00,31.802,31.875
2024-08-25 07:00:00,31.802,31.873
2024-08-25 08:00:00,31.803,31.873
2024-08-25 09:00:00,31.805,31.874
2024-08-25 10:00:00,31.807,31.875
2024-08-25 11:00:00,31.808,31.877
2024-08-25 12:00:00,31.808,31.874
2024-08-25 13:00:00,31.807,31.875
2024-08-25 14:00:00,31.804,31.875
2024-08-25 15:00:00,31.802,31.873
2024-08-25 16:00:00,31.8,31.871
2024-08-25 17:00:00,31.797,31.869
2024-08-25 18:00:00,31.792,31.867
2024-08-25 19:00:00,31.79,31.867
2024-08-25 20:00:00,31.788,31.867
2024-08-25 21:00:00,31.791,31.863
2024-08-25 22:00:00,31.794,31.865
2024-08-25 23:00:00,31.799,31.871
2024-08-26 00:00:00,31.804,31.872
2024-08-26 01:00:00,31.805,31.874
2024-08-26 02:00:00,31.806,31.874
2024-08-26 03:00:00,31.805,31.875
2024-08-26 04:00:00,31.804,31.874
2024-08-26 05:00:00,31.804,31.873
2024-08-26 06:00:00,31.802,31.873
2024-08-26 07:00:00,31.802,31.873
2024-08-26 08:00:00,31.802,31.873
2024-08-26 09:00:00,31.799,31.875
2024-08-26 10:00:00,31.801,31.874
2024-08-26 11:00:00,31.802,31.874
2024-08-26 12:00:00,31.803,31.875
2024-08-26 13:00:00,31.803,31.875
2024-08-26 14:00:00,31.803,31.877
2024-08-26 15:00:00,31.802,31.875
2024-08-26 16:00:00,31.8,31.875
2024-08-26 17:00:00,31.796,31.87
2024-08-26 18:00:00,31.794,31.869
2024-08-26 19:00:00,31.794,31.868
2024-08-26 20:00:00,31.793,31.866
2024-08-26 21:00:00,31.793,31.865
2024-08-26 22:00:00,31.794,31.863
2024-08-26 23:00:00,31.797,31.864
2024-08-27 00:00:00,31.801,31.869
2024-08-27 01:00:00,31.803,31.873
2024-08-27 02:00:00,31.804,31.874
2024-08-27 03:00:00,31.805,31.875
2024-08-27 04:00:00,31.807,31.875
2024-08-27 05:00:00,31.808,31.875
2024-08-27 06:00:00,31.809,31.874
2024-08-27 07:00:00,31.808,31.872
2024-08-27 08:00:00,31.809,31.872
2024-08-27 09:00:00,31.81,31.871
2024-08-27 10:00:00,31.81,31.871
2024-08-27 11:00:00,31.81,31.872
2024-08-27 12:00:00,31.809,31.873
2024-08-27 13:00:00,31.81,31.874
2024-08-27 14:00:00,31.811,31.874
2024-08-27 15:00:00,31.811,31.874
2024-08-27 16:00:00,31.81,31.872
2024-08-27 17:00:00,31.807,31.863
2024-08-27 18:00:00,31.803,31.864
2024-08-27 19:00:00,31.802,31.865
2024-08-27 20:00:00,31.8,31.865
2024-08-27 21:00:00,31.799,31.861
2024-08-27 22:00:00,31.799,31.861
2024-08-27 23:00:00,31.8,31.859
2024-08-28 00:00:00,31.8,31.863
2024-08-28 01:00:00,31.8,31.864
2024-08-28 02:00:00,31.802,31.868
2024-08-28 03:00:00,31.808,31.871
2024-08-28 04:00:00,31.812,31.871
2024-08-28 05:00:00,31.812,31.869
2024-08-28 06:00:00,31.811,31.869
2024-08-28 07:00:00,31.81,31.868
2024-08-28 08:00:00,31.809,31.868
2024-08-28 09:00:00,31.809,31.874
2024-08-28 10:00:00,31.81,31.875
2024-08-28 11:00:00,31.81,31.874
2024-08-28 12:00:00,31.807,31.875
2024-08-28 13:00:00,31.807,31.874
2024-08-28 14:00:00,31.807,31.876
2024-08-28 15:00:00,31.807,31.876
2024-08-28 16:00:00,31.808,31.875
2024-08-28 17:00:00,31.806,31.873
2024-08-28 18:00:00,31.803,31.869
2024-08-28 19:00:00,31.8,31.859
2024-08-28 20:00:00,31.797,31.862
2024-08-28 21:00:00,31.796,31.867
2024-08-28 22:00:00,31.794,31.868
2024-08-28 23:00:00,31.794,31.868
2024-08-29 00:00:00,31.796,31.87
2024-08-29 01:00:00,31.801,31.869
2024-08-29 02:00:00,31.805,31.87
2024-08-29 03:00:00,31.803,31.874
2024-08-29 04:00:00,31.806,31.873
2024-08-29 05:00:00,31.808,31.873
2024-08-29 06:00:00,31.81,31.873
2024-08-29 07:00:00,31.809,31.873
2024-08-29 08:00:00,31.809,31.872
2024-08-29 09:00:00,31.807,31.873
2024-08-29 10:00:00,31.804,31.873
2024-08-29 11:00:00,31.803,31.873
2024-08-29 12:00:00,31.803,31.874
2024-08-29 13:00:00,31.802,31.874
2024-08-29 14:00:00,31.802,31.874
2024-08-29 15:00:00,31.802,31.874
2024-08-29 16:00:00,31.802,31.874
2024-08-29 17:00:00,31.802,31.873
2024-08-29 18:00:00,31.801,31.871
2024-08-29 19:00:00,31.798,31.864
2024-08-29 20:00:00,31.794,31.87
2024-08-29 21:00:00,31.787,31.869
2024-08-29 22:00:00,31.784,31.865
2024-08-29 23:00:00,31.781,31.863
2024-08-30 00:00:00,31.781,31.866
2024-08-30 01:00:00,31.785,31.867
2024-08-30 02:00:00,31.784,31.871
2024-08-30 03:00:00,31.786,31.866
2024-08-30 04:00:00,31.786,31.867
2024-08-30 05:00:00,31.79,31.867
2024-08-30 06:00:00,31.79,31.87
2024-08-30 07:00:00,31.791,31.868
2024-08-30 08:00:00,31.79,31.868
2024-08-30 09:00:00,31.787,31.866
2024-08-30 10:00:00,31.783,31.867
2024-08-30 11:00:00,31.782,31.871
2024-08-30 12:00:00,31.782,31.87
2024-08-30 13:00:00,31.783,31.873
2024-08-30 14:00:00,31.784,31.873
2024-08-30 15:00:00,31.785,31.874
2024-08-30 16:00:00,31.785,31.873
2024-08-30 17:00:00,31.785,31.872
2024-08-30 18:00:00,31.784,31.862
2024-08-30 19:00:00,31.781,31.867
2024-08-30 20:00:00,31.775,31.866
2024-08-30 21:00:00,31.772,31.865
2024-08-30 22:00:00,31.77,31.861
2024-08-30 23:00:00,31.769,31.856
2024-08-31 00:00:00,31.769,31.857
2024-08-31 01:00:00,31.77,31.855
2024-08-31 02:00:00,31.772,31.859
2024-08-31 03:00:00,31.772,31.868
2024-08-31 04:00:00,31.774,31.869
2024-08-31 05:00:00,31.778,31.868
2024-08-31 06:00:00,31.782,31.868
2024-08-31 07:00:00,31.782,31.865
2024-08-31 08:00:00,31.782,31.863
2024-08-31 09:00:00,31.781,31.863
2024-08-31 10:00:00,31.78,31.866
2024-08-31 11:00:00,31.78,31.867
2024-08-31 12:00:00,31.78,31.869
2024-08-31 13:00:00,31.781,31.873
2024-08-31 14:00:00,31.782,31.873
2024-08-31 15:00:00,31.784,31.873
2024-08-31 16:00:00,31.785,31.874
2024-08-31 17:00:00,31.785,31.874
2024-08-31 18:00:00,31.784,31.874
2024-08-31 19:00:00,31.781,31.873
2024-08-31 20:00:00,31.777,31.871
2024-08-31 21:00:00,31.773,31.868
2024-08-31 22:00:00,31.772,31.87
2024-08-31 23:00:00,31.771,31.869
2024-09-01 00:00:00,31.77,31.868
2024-09-01 01:00:00,31.769,31.868
2024-09-01 02:00:00,31.77,31.868
2024-09-01 03:00:00,31.77,31.872
2024-09-01 04:00:00,31.772,31.872
2024-09-01 05:00:00,31.775,31.872
2024-09-01 06:00:00,31.778,31.872
2024-09-01 07:00:00,31.781,31.873
2024-09-01 08:00:00,31.782,31.872
2024-09-01 09:00:00,31.782,31.871
2024-09-01 10:00:00,31.781,31.869
2024-09-01 11:00:00,31.78,31.872
2024-09-01 12:00:00,31.779,31.872
2024-09-01 13:00:00,31.779,31.873
2024-09-01 14:00:00,31.779,31.873
2024-09-01 15:00:00,31.78,31.874
2024-09-01 16:00:00,31.781,31.874
2024-09-01 17:00:00,31.781,31.874
2024-09-01 18:00:00,31.781,31.874
2024-09-01 19:00:00,31.78,31.873
2024-09-01 20:00:00,31.777,31.872
2024-09-01 21:00:00,31.775,31.871
2024-09-01 22:00:00,31.772,31.871
2024-09-01 23:00:00,31.771,31.87
2024-09-02 00:00:00,31.769,31.87
2024-09-02 01:00:00,31.768,31.87
2024-09-02 02:00:00,31.768,31.871
2024-09-02 03:00:00,31.769,31.872
2024-09-02 04:00:00,31.77,31.873
2024-09-02 05:00:00,31.771,31.872
2024-09-02 06:00:00,31.773,31.873
2024-09-02 07:00:00,31.775,31.873
2024-09-02 08:00:00,31.777,31.873
2024-09-02 09:00:00,31.778,31.87
2024-09-02 10:00:00,31.778,31.87
2024-09-02 11:00:00,31.778,31.869
2024-09-02 12:00:00,31.777,31.872
2024-09-02 13:00:00,31.776,31.872
2024-09-02 14:00:00,31.776,31.873
2024-09-02 15:00:00,31.776,31.874
2024-09-02 16:00:00,31.776,31.874
2024-09-02 17:00:00,31.777,31.874
2024-09-02 18:00:00,31.777,31.874
2024-09-02 19:00:00,31.777,31.874
2024-09-02 20:00:00,31.778,31.872
2024-09-02 21:00:00,31.776,31.871
2024-09-02 22:00:00,31.774,31.869
2024-09-02 23:00:00,31.772,31.868
2024-09-03 00:00:00,31.772,31.87
2024-09-03 01:00:00,31.771,31.869
2024-09-03 02:00:00,31.77,31.869
2024-09-03 03:00:00,31.77,31.87
2024-09-03 04:00:00,31.77,31.871
2024-09-03 05:00:00,31.772,31.871
2024-09-03 06:00:00,31.774,31.872
2024-09-03 07:00:00,31.775,31.868
2024-09-03 08:00:00,31.777,31.865
2024-09-03 09:00:00,31.778,31.864
2024-09-03 10:00:00,31.779,31.863
2024-09-03 11:00:00,31.778,31.863
2024-09-03 12:00:00,31.778,31.863
2024-09-03 13:00:00,31.778,31.863
2024-09-03 14:00:00,31.777,31.863
2024-09-03 15:00:00,31.777,31.863
2024-09-03 16:00:00,31.777,31.863
2024-09-03 17:00:00,31.777,31.863
2024-09-03 18:00:00,31.778,31.864
2024-09-03 19:00:00,31.778,31.866
2024-09-03 20:00:00,31.778,31.863
2024-09-03 21:00:00,31.778,31.862
2024-09-03 22:00:00,31.777,31.862
2024-09-03 23:00:00,31.776,31.864
2024-09-04 00:00:00,31.775,31.864
2024-09-04 01:00:00,31.774,31.858
2024-09-04 02:00:00,31.774,31.86
2024-09-04 03:00:00,31.774,31.86
2024-09-04 04:00:00,31.774,31.863
2024-09-04 05:00:00,31.775,31.863
2024-09-04 06:00:00,31.777,31.863
2024-09-04 07:00:00,31.778,31.863
2024-09-04 08:00:00,31.78,31.863
2024-09-04 09:00:00,31.781,31.863
2024-09-04 10:00:00,31.782,31.864
2024-09-04 11:00:00,31.782,31.864
2024-09-04 12:00:00,31.782,31.863
2024-09-04 13:00:00,31.781,31.864
2024-09-04 14:00:00,31.781,31.863
2024-09-04 15:00:00,31.78,31.863
2024-09-04 16:00:00,31.779,31.864
2024-09-04 17:00:00,31.779,31.864
2024-09-04 18:00:00,31.779,31.863
2024-09-04 19:00:00,31.78,31.863
2024-09-04 20:00:00,31.78,31.863
2024-09-04 21:00:00,31.78,31.866
2024-09-04 22:00:00,31.78,31.865
2024-09-04 23:00:00,31.78,31.864
2024-09-05 00:00:00,31.779,31.864
2024-09-05 01:00:00,31.778,31.865
2024-09-05 02:00:00,31.778,31.865
2024-09-05 03:00:00,31.778,31.864
2024-09-05 04:00:00,31.778,31.864
2024-09-05 05:00:00,31.78,31.864
2024-09-05 06:00:00,31.782,31.867
2024-09-05 07:00:00,31.784,31.867
2024-09-05 08:00:00,31.786,31.865
2024-09-05 09:00:00,31.786,31.866
2024-09-05 10:00:00,31.786,31.87
2024-09-05 11:00:00,31.786,31.87
2024-09-05 12:00:00,31.785,31.867
2024-09-05 13:00:00,31.782,31.864
2024-09-05 14:00:00,31.782,31.865
2024-09-05 15:00:00,31.781,31.869
2024-09-05 16:00:00,31.782,31.869
2024-09-05 17:00:00,31.783,31.868
2024-09-05 18:00:00,31.785,31.871
2024-09-05 19:00:00,31.788,31.874
2024-09-05 20:00:00,31.789,31.875
2024-09-05 21:00:00,31.79,31.875
2024-09-05 22:00:00,31.789,31.874
2024-09-05 23:00:00,31.788,31.873
2024-09-06 00:00:00,31.785,31.872
2024-09-06 01:00:00,31.783,31.87
2024-09-06 02:00:00,31.781,31.873
2024-09-06 03:00:00,31.779,31.874
2024-09-06 04:00:00,31.778,31.875
2024-09-06 05:00:00,31.778,31.875
2024-09-06 06:00:00,31.78,31.875
2024-09-06 07:00:00,31.783,31.875
2024-09-06 08:00:00,31.785,31.875
2024-09-06 09:00:00,31.786,31.876
2024-09-06 10:00:00,31.786,31.876
2024-09-06 11:00:00,31.785,31.876
2024-09-06 12:00:00,31.783,31.876
2024-09-06 13:00:00,31.78,31.875
2024-09-06 14:00:00,31.776,31.876
2024-09-06 15:00:00,31.774,31.876
2024-09-06 16:00:00,31.771,31.876
2024-09-06 17:00:00,31.77,31.877
2024-09-06 18:00:00,31.771,31.876
2024-09-06 19:00:00,31.772,31.877
2024-09-06 20:00:00,31.774,31.877
2024-09-06 21:00:00,31.776,31.877
2024-09-06 22:00:00,31.777,31.877
2024-09-06 23:00:00,31.777,31.876
2024-09-07 00:00:00,31.776,31.877
2024-09-07 01:00:00,31.775,31.876
2024-09-07 02:00:00,31.773,31.876
2024-09-07 03:00:00,31.772,31.877
2024-09-07 04:00:00,31.771,31.877
2024-09-07 05:00:00,31.771,31.877
2024-09-07 06:00:00,31.772,31.878
2024-09-07 07:00:00,31.772,31.879
2024-09-07 08:00:00,31.773,31.879
2024-09-07 09:00:00,31.774,31.879
2024-09-07 10:00:00,31.774,31.878
2024-09-07 11:00:00,31.774,31.878
2024-09-07 12:00:00,31.773,31.877
2024-09-07 13:00:00,31.772,31.877
2024-09-07 14:00:00,31.773,31.877
2024-09-07 15:00:00,31.774,31.877
2024-09-07 16:00:00,31.775,31.877
2024-09-07 17:00:00,31.775,31.877
2024-09-07 18:00:00,31.774,31.877
2024-09-07 19:00:00,31.773,31.878
2024-09-07 20:00:00,31.771,31.877
2024-09-07 21:00:00,31.771,31.878
2024-09-07 22:00:00,31.77,31.879
2024-09-07 23:00:00,31.77,31.878
2024-09-08 00:00:00,31.772,31.877
2024-09-08 01:00:00,31.772,31.877
2024-09-08 02:00:00,31.771,31.876
2024-09-08 03:00:00,31.771,31.877
2024-09-08 04:00:00,31.771,31.876
2024-09-08 05:00:00,31.771,31.877
2024-09-08 06:00:00,31.771,31.877
2024-09-08 07:00:00,31.772,31.878
2024-09-08 08:00:00,31.773,31.878
2024-09-08 09:00:00,31.773,31.88
2024-09-08 10:00:00,31.773,31.88
2024-09-08 11:00:00,31.772,31.879
2024-09-08 12:00:00,31.771,31.878
2024-09-08 13:00:00,31.77,31.877
2024-09-08 14:00:00,31.771,31.876
2024-09-08 15:00:00,31.772,31.876
2024-09-08 16:00:00,31.772,31.875
2024-09-08 17:00:00,31.772,31.876
2024-09-08 18:00:00,31.773,31.876
2024-09-08 19:00:00,31.774,31.879
2024-09-08 20:00:00,31.774,31.879
2024-09-08 21:00:00,31.773,31.878
2024-09-08 22:00:00,31.773,31.878
2024-09-08 23:00:00,31.773,31.876
2024-09-09 00:00:00,31.775,31.876
2024-09-09 01:00:00,31.771,31.877
2024-09-09 02:00:00,31.773,31.876
2024-09-09 03:00:00,0.274,31.873
2024-09-09 04:00:00,0.18,31.873
2024-09-09 05:00:00,0.151,0.136
2024-09-09 06:00:00,0.146,0.136
2024-09-09 07:00:00,0.145,0.136
2024-09-09 08:00:00,0.144,0.136
2024-09-09 09:00:00,0.146,
2024-09-09 10:00:00,0.143,
2024-09-09 11:00:00,0.14,
2024-09-09 12:00:00,0.135,
2024-09-09 13:00:00,0.131,
2024-09-09 14:00:00,0.13,
2024-09-09 15:00:00,0.128,
2024-09-09 16:00:00,0.128,
2024-09-09 17:00:00,0.131,
2024-09-09 18:00:00,0.127,
2024-09-09 19:00:00,0.127,
2024-09-09 20:00:00,0.238,
2024-09-09 21:00:00,0.18,
2024-09-09 22:00:00,0.138,
2024-09-09 23:00:00,0.077,
2024-09-10 00:00:00,0.124,
2024-09-10 01:00:00,0.111,
2024-09-10 02:00:00,0.092,
2024-09-10 03:00:00,0.074,
2024-09-10 04:00:00,0.067,
2024-09-10 05:00:00,0.064,
2024-09-10 06:00:00,0.062,
2024-09-10 07:00:00,0.062,
2024-09-10 08:00:00,0.062,
2024-09-10 09:00:00,0.062,
2024-09-10 10:00:00,0.06,
2024-09-10 11:00:00,0.059,
2024-09-10 12:00:00,0.058,
2024-09-10 13:00:00,0.057,
2024-09-10 14:00:00,0.055,
2024-09-10 15:00:00,0.054,
2024-09-10 16:00:00,0.053,
2024-09-10 17:00:00,0.053,
2024-09-10 18:00:00,0.052,
2024-09-10 19:00:00,0.051,
2024-09-10 20:00:00,0.05,
2024-09-10 21:00:00,0.05,
2024-09-10 22:00:00,0.049,
2024-09-10 23:00:00,0.049,
2024-09-11 00:00:00,0.048,
